clave_nombre,id,sku,nombre_comercial,molecula,forma,laboratorio,foto_url,total_grupo,lab_distintos
LORATADINA 10 MG,38381,ME28127,LORATADINA 10 mg X 10 COMPRIMIDOS,Loratadina,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3401.jpg,5,4
LORATADINA 10 MG,38383,ME27529/2,LORATADINA 10 mg X 10 TABLETAS,Loratadina,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9653.jpg,5,4
LORATADINA 10 MG,38384,ME27529/3,LORATADINA 10 mg X 20 TABLETAS,Loratadina,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99082.jpg,5,4
LORATADINA 10 MG,38387,ME39257,LORATADINA 10 mg X 10 TABLETAS,Loratadina,TABLETAS,"BIOQUIMICA INTERNACIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24536.jpg,5,4
LORATADINA 10 MG,38388,ME39177,LORATADINA 10 mg X 10 TABLETAS,,TABLETAS,LABORATORIOS ALFA C X A,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53261.jpg,5,4
LOSARTAN POTASICO 50 MG,38395,ME29469/4,LOSARTAN POTASICO 50 mg X 30 COMPRIMIDOS RECUBIERTOS,Losartan,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97621.jpg,10,6
LOSARTAN POTASICO 50 MG,38396,ME29469/2,LOSARTAN POTASICO 50 mg X 10 COMPRIMIDOS RECUBIERTOS,Losartan,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54209.jpg,10,6
LOSARTAN POTASICO 50 MG,38397,ME29469/3,LOSARTAN POTASICO 50 mg X 20 COMPRIMIDOS RECUBIERTOS,Losartan,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92637.jpg,10,6
LOSARTAN POTASICO 50 MG,38401,ME35008,LOSARTAN POTASICO 50 mg X 30 TABLETAS RECUBIERTAS,Losartan,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20271.jpg,10,6
LOSARTAN POTASICO 50 MG,38404,ME42945,LOSARTAN POTASICO 50 mg X 30 TABLETAS RECUBIERTAS,Losartan,TABLETAS,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27329.jpg,10,6
LOSARTAN POTASICO 50 MG,38407,ME31205/2,LOSARTAN POTASICO 50 mg X 10 TABLETAS RECUBIERTAS,Losartan,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/8/0/7/1/4/80714-large_default.webp,10,6
LOSARTAN POTASICO 50 MG,38408,ME31205/4,LOSARTAN POTASICO 50 mg X 30 TABLETAS RECUBIERTAS,Losartan,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/8/0/7/1/4/80714-large_default.webp,10,6
LOSARTAN POTASICO 50 MG,38409,ME31205/3,LOSARTAN POTASICO 50 mg X 20 TABLETAS RECUBIERTAS,Losartan,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/8/0/7/1/4/80714-large_default.webp,10,6
LOSARTAN POTASICO 50 MG,38410,ME34265,LOSARTAN POTASICO 50 mg X 30 TABLETAS RECUBIERTAS,Losartan,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99640.jpg,10,6
LOSARTAN POTASICO 50 MG,39289,ME36662,LOSARTAN POTASICO 50 mg X 14 TABLETAS RECUBIERTAS,Losartan,TABLETAS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/8/0/7/1/4/80714-large_default.webp,10,6
"LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 MG - 12,5 MG",38402,ME35402/3,"LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 mg - 12,5 mg X 30 COMPRIMIDOS RECU",,COMPRIMIDOS,LABORATORIO CHILE S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20434.jpg,2,1
"LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 MG - 12,5 MG",38403,ME35402/2,"LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 mg - 12,5 mg X 15 COMPRIMIDOS RECU",,COMPRIMIDOS,LABORATORIO CHILE S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90067.jpg,2,1
LOSARTAN POTASICO - HIDROCLOROTIZADA 100 MG - 25 MG,38405,ME36110/2,LOSARTAN POTASICO - HIDROCLOROTIZADA 100 mg - 25 mg X 10 TABLETAS RECUBIERTAS,Hidroclorotiazida - Losartan,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/2/3/6/7/7/23677-large_default.webp,2,1
LOSARTAN POTASICO - HIDROCLOROTIZADA 100 MG - 25 MG,38406,ME36110/3,LOSARTAN POTASICO - HIDROCLOROTIZADA 100 mg - 25 mg X 30 TABLETAS RECUBIERTAS,Hidroclorotiazida - Losartan,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/2/3/6/7/7/23677-large_default.webp,2,1
LOSARTAN POTASICO 100 MG,38411,ME34979,LOSARTAN POTASICO 100 mg X 30 COMPRIMIDOS RECUBIERTOS,Losartan,COMPRIMIDOS,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52471.jpg,2,2
LOSARTAN POTASICO 100 MG,39290,ME36589,LOSARTAN POTASICO 100 mg X 10 TABLETAS RECUBIERTAS,Losartan,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23432.jpg,2,2
MAILEN 5 MG,38423,ME34990/2,MAILEN 5 mg X 10 COMPRIMIDOS RECUBIERTOS,Desloratadina,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7557.jpg,2,1
MAILEN 5 MG,38424,ME34990/3,MAILEN 5 mg X 30 COMPRIMIDOS RECUBIERTOS,Desloratadina,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95984.jpg,2,1
MEDROXIPROGESTERONA 10MG,38434,ME43537/2,Medroxiprogesterona 10mg X 10 Tabletas,Medroxiprogesterona,TABLETAS,ACCENT PHARMACEUTICALS & DIAGNOSTICS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53471.jpg,2,1
MEDROXIPROGESTERONA 10MG,38435,ME43537/3,Medroxiprogesterona 10mg X 28 Tabletas,Medroxiprogesterona,TABLETAS,ACCENT PHARMACEUTICALS & DIAGNOSTICS,,2,1
MELOXICAM 15 MG,38438,ME33048,MELOXICAM 15 mg X 10 TABLETAS,Meloxicam,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23028.jpg,3,3
MELOXICAM 15 MG,38439,ME30977,MELOXICAM 15 mg X 10 TABLETAS,Meloxicam,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://pccentro.net.ve/img/s/2/5/4/9/8/25498-large_default.webp,3,3
MELOXICAM 15 MG,38440,ME30530,MELOXICAM 15 mg X 10 COMPRIMIDOS,Meloxicam,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7370.jpg,3,3
"MELOXICAM 7,5 MG",38441,ME30976,"MELOXICAM 7,5 mg X 10 TABLETAS",Meloxicam,TABLETAS,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1986.jpg,2,2
"MELOXICAM 7,5 MG",39295,ME42819,"MELOXICAM 7,5 mg X 10 TABLETAS",Meloxicam,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/8/5/3/0/8/85308-large_default.webp,2,2
MEMANTINA CLORHIDRATO 10 MG,38442,ME43017/2,MEMANTINA CLORHIDRATO 10 mg X 10 TABLETAS RECUBIERTAS,Memantina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50985.jpg,3,1
MEMANTINA CLORHIDRATO 10 MG,38443,ME43017/4,MEMANTINA CLORHIDRATO 10 mg X 28 TABLETAS RECUBIERTAS,Memantina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22396.jpg,3,1
MEMANTINA CLORHIDRATO 10 MG,38444,ME43017/3,MEMANTINA CLORHIDRATO 10 mg X 14 TABLETAS RECUBIERTAS,Memantina,TABLETAS,MACLEODS PHARMACEUTICALS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26136.jpg,3,1
DIPIRONA 1 G / 2 ML,38450,HO21983/2,DIPIRONA 1 g / 2 mL X 3 AMPOLLAS,,INYECTABLE,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29164.jpg,2,1
DIPIRONA 1 G / 2 ML,38451,HO21983/3,DIPIRONA 1 g / 2 mL X 5 AMPOLLAS,,INYECTABLE,"LABORATORIOS VALMOR, C.A.",,2,1
METFORMINA CLORHIDRATO 850MG,38453,ME43925/4,Metformina Clorhidrato 850mg X 30 Tabletas Recubiertas,(+)-tetrabenazina - Metformina,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",,3,1
METFORMINA CLORHIDRATO 850MG,38454,ME43925/2,Metformina Clorhidrato 850mg X 14 Tabletas Recubiertas,(+)-tetrabenazina - Metformina,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",,3,1
METFORMINA CLORHIDRATO 850MG,38455,ME43925/3,Metformina Clorhidrato 850mg X 28 Tabletas Recubiertas,(+)-tetrabenazina - Metformina,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",,3,1
METFORMINA CLORHIDRATO 1000 MG,38456,ME42410,METFORMINA CLORHIDRATO 1000 mg X 30 TABLETAS RECUBIERTAS,Metformina,TABLETAS,LEK PHARMACEUTICALS D.D,https://pccentro.net.ve/img/s/8/4/0/4/3/84043-large_default.webp,2,2
METFORMINA CLORHIDRATO 1000 MG,38464,ME42625,METFORMINA CLORHIDRATO 1000 mg X 30 TABLETAS RECUBIERTAS,,TABLETAS,FLAMINGO PHARMACEUTICALS LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52951.jpg,2,2
METFORMINA CLORHIDRATO 500 MG,38457,ME42358,METFORMINA CLORHIDRATO 500 mg X 28 TABLETAS,,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5582.jpg,3,3
METFORMINA CLORHIDRATO 500 MG,38460,ME37538,METFORMINA CLORHIDRATO 500 mg X 30 TABLETAS RECUBIERTAS,Metformina,TABLETAS,BAROQUE PHARMACEUTICALS PVT. LTD.,https://pccentro.net.ve/img/s/8/0/4/9/6/80496-large_default.webp,3,3
METFORMINA CLORHIDRATO 500 MG,39300,ME42761,METFORMINA CLORHIDRATO 500 mg X 30 TABLETAS,Metformina,TABLETAS,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27232.jpg,3,3
METFORMINA 500 MG,38458,ME36815,METFORMINA 500 mg X 30 TABLETAS RECUBIERTAS,,TABLETAS,AUROBINDO PHARMA LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20704.jpg,2,2
METFORMINA 500 MG,38459,ME44619,METFORMINA 500 mg X 30 TABLETAS RECUBIERTAS,Metformina,TABLETAS,ANG LIFESCIENCES INDIA LTD,https://pccentro.net.ve/img/s/8/0/4/9/6/80496-large_default.webp,2,2
METFORMINA CLORHIDRATO 850 MG,38461,ME32508/3,METFORMINA CLORHIDRATO 850 mg X 30 TABLETAS,,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53284.jpg,2,1
METFORMINA CLORHIDRATO 850 MG,38462,ME32508/2,METFORMINA CLORHIDRATO 850 mg X 28 TABLETAS,,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3913.jpg,2,1
METOCLOPRAMIDA 10 MG / 2 ML,38467,HO44684,METOCLOPRAMIDA 10 mg / 2 mL X 3 AMPOLLAS,Metoclopramida,INYECTABLE,"CASA DE REPRESENTACIONES JMW, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28789.jpg,2,2
METOCLOPRAMIDA 10 MG / 2 ML,38468,HO26028,METOCLOPRAMIDA 10 mg / 2 mL X 6 AMPOLLAS,Metoclopramida,INYECTABLE,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7763.jpg,2,2
METREN 500 MG,38471,ME29532/2,METREN 500 mg X 10 CAPSULAS BLANDAS VAGINALES,Metronidazol,CAPSULAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6011.jpg,3,1
METREN 500 MG,38472,ME29532/3,METREN 500 mg X 15 CAPSULAS BLANDAS VAGINALES,Metronidazol,CAPSULAS,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/5/6/9/0/0/56900-large_default.webp,3,1
METREN 500 MG,38474,ME28780,METREN 500 mg X 10 TABLETAS,Metronidazol,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6005.jpg,3,1
METRONIDAZOL 500 MG,38477,ME42530,METRONIDAZOL 500 mg X 10 OVULOS VAGINALES,Metronidazol,OVULOS,BLISS GVS PHARMA LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21032.jpg,4,3
METRONIDAZOL 500 MG,38481,ME28549/2,METRONIDAZOL 500 mg X 10 TABLETAS,Metronidazol,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51052.jpg,4,3
METRONIDAZOL 500 MG,38482,ME28549/3,METRONIDAZOL 500 mg X 30 TABLETAS,Metronidazol,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20526.jpg,4,3
METRONIDAZOL 500 MG,38483,ME43038,METRONIDAZOL 500 mg X 30 TABLETAS,Metronidazol,TABLETAS,"JIANGXI XIER KANGTAI PHARMACEUTICAL CO., LTD",https://pccentro.net.ve/img/s/7/6/2/9/7/76297-large_default.webp,4,3
MIGRAVAL 100 MG,38488,ME31976/2,MIGRAVAL 100 mg X 2 COMPRIMIDOS RECUBIERTOS,Sumatriptan,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1945.jpg,3,1
MIGRAVAL 100 MG,38489,ME31976/3,MIGRAVAL 100 mg X 4 COMPRIMIDOS RECUBIERTOS,Sumatriptan,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19846.jpg,3,1
MIGRAVAL 100 MG,38490,ME31976/4,MIGRAVAL 100 mg X 8 COMPRIMIDOS RECUBIERTOS,Sumatriptan,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19847.jpg,3,1
MIOVIT COMPOSITUM CON LIDOCAINA,38492,HO23464/3,MIOVIT COMPOSITUM CON LIDOCAINA X 3 AMPOLLAS,,INYECTABLE,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5514.jpg,3,1
MIOVIT COMPOSITUM CON LIDOCAINA,38493,HO23464/2,MIOVIT COMPOSITUM CON LIDOCAINA X 1 AMPOLLAS,,INYECTABLE,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3015.jpg,3,1
MIOVIT COMPOSITUM CON LIDOCAINA,38494,HO23464/4,MIOVIT COMPOSITUM CON LIDOCAINA X 6 AMPOLLAS,,INYECTABLE,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97516.jpg,3,1
MIOVIT,38495,ME22476/2,MIOVIT X 10 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6960.jpg,2,1
MIOVIT,38496,ME22476/3,MIOVIT X 30 COMPRIMIDOS RECUBIERTOS,,COMPRIMIDOS,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5087.jpg,2,1
MIRTAZAVAL 15 MG,38500,ME43794/3,MIRTAZAVAL 15 mg X 30 TABLETAS RECUBIERTAS,Mirtazapina,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52793.jpg,2,1
MIRTAZAVAL 15 MG,38501,ME43794/2,MIRTAZAVAL 15 mg X 10 TABLETAS RECUBIERTAS,Mirtazapina,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://pccentro.net.ve/img/s/5/2/3/9/1/52391-large_default.webp,2,1
MONTELUKAST 10 MG,38504,ME33690/2,MONTELUKAST 10 mg X 10 TABLETAS RECUBIERTAS,Montelukast,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18804.jpg,3,2
MONTELUKAST 10 MG,38505,ME33690/3,MONTELUKAST 10 mg X 30 TABLETAS RECUBIERTAS,Montelukast,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27584.jpg,3,2
MONTELUKAST 10 MG,39309,ME37063,MONTELUKAST 10 mg X 10 TABLETAS RECUBIERTAS,Montelukast,TABLETAS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/7/5/8/6/9/75869-large_default.webp,3,2
MONTELUKAST 5 MG,38506,ME35286,MONTELUKAST 5 mg X 30 TABLETAS MASTICABLES,Montelukast,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92814.jpg,2,2
MONTELUKAST 5 MG,39310,ME42894,MONTELUKAST 5 mg X 30 TABLETAS MASTICABLES,Montelukast,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/5/8/2/0/8/58208-large_default.webp,2,2
MONTRAX 10 MG,38507,ME38837/2,MONTRAX 10 mg X 10 TABLETAS,,TABLETAS,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27191.jpg,2,1
MONTRAX 10 MG,38508,ME38837/3,MONTRAX 10 mg X 30 TABLETAS,,TABLETAS,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96585.jpg,2,1
MONTRAX 5 MG,38510,ME39174/2,MONTRAX 5 mg X 10 TABLETAS MASTICABLES,,TABLETAS,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27038.jpg,2,1
MONTRAX 5 MG,38511,ME39174/3,MONTRAX 5 mg X 30 TABLETAS MASTICABLES,,TABLETAS,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96583.jpg,2,1
MOXIFLOXACINA 400 MG,38516,ME37148,MOXIFLOXACINA 400 mg X 7 TABLETAS RECUBIERTAS,Moxifloxacino,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90066.jpg,3,3
MOXIFLOXACINA 400 MG,38517,ME36486,MOXIFLOXACINA 400 mg X 10 COMPRIMIDOS RECUBIERTOS,Moxifloxacino,COMPRIMIDOS,"SM PHARMA, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25226.jpg,3,3
MOXIFLOXACINA 400 MG,38518,ME37302,MOXIFLOXACINA 400 mg X 5 TABLETAS RECUBIERTAS,Moxifloxacino,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92489.jpg,3,3
"NEFROTAL H 50 MG - 12,5 MG",38534,ME31384/5,"NEFROTAL H 50 mg - 12,5 mg X 30 COMPRIMIDOS RECUBIERTOS",Hidroclorotiazida - Losartan,COMPRIMIDOS,MEGALABS S.A.,https://pccentro.net.ve/img/s/2/2/8/8/8/22888-large_default.webp,4,1
"NEFROTAL H 50 MG - 12,5 MG",38535,ME31384/4,"NEFROTAL H 50 mg - 12,5 mg X 15 COMPRIMIDOS RECUBIERTOS",Hidroclorotiazida - Losartan,COMPRIMIDOS,MEGALABS S.A.,https://pccentro.net.ve/img/s/2/2/8/8/8/22888-large_default.webp,4,1
"NEFROTAL H 50 MG - 12,5 MG",38536,ME31384/2,"NEFROTAL H 50 mg - 12,5 mg X 10 COMPRIMIDOS RECUBIERTOS",Hidroclorotiazida - Losartan,COMPRIMIDOS,MEGALABS S.A.,https://pccentro.net.ve/img/s/2/2/8/8/8/22888-large_default.webp,4,1
"NEFROTAL H 50 MG - 12,5 MG",38537,ME31384/3,"NEFROTAL H 50 mg - 12,5 mg X 14 COMPRIMIDOS RECUBIERTOS",Hidroclorotiazida - Losartan,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1511.jpg,4,1
NEFROTAL 100 MG,38538,ME35488/4,NEFROTAL 100 mg X 30 COMPRIMIDOS RECUBIERTOS,Losartan,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25248.jpg,3,1
NEFROTAL 100 MG,38539,ME35488/2,NEFROTAL 100 mg X 10 COMPRIMIDOS RECUBIERTOS,Losartan,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25320.jpg,3,1
NEFROTAL 100 MG,38540,ME35488/3,NEFROTAL 100 mg X 14 COMPRIMIDOS RECUBIERTOS,Losartan,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8487.jpg,3,1
"NEOSTIGMINA 0,5 MG / ML",38543,HO7099/2,"NEOSTIGMINA 0,5 mg / mL X 3 AMPOLLAS",,INYECTABLE,MEGALABS S.A.,,2,1
"NEOSTIGMINA 0,5 MG / ML",38544,HO7099/3,"NEOSTIGMINA 0,5 mg / mL X 6 AMPOLLAS",,INYECTABLE,MEGALABS S.A.,,2,1
NEURIXA 75 MG,38548,ME38421/2,NEURIXA 75 mg X 14 CAPSULAS,Pregabalina,CAPSULAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93668.jpg,2,1
NEURIXA 75 MG,38549,ME38421/3,NEURIXA 75 mg X 21 CAPSULAS,Pregabalina,CAPSULAS,LABORATORIOS FARMA S.A.,https://pccentro.net.ve/img/s/2/5/8/0/6/25806-large_default.webp,2,1
NIFEDIPINA 10 MG,38552,ME28779,NIFEDIPINA 10 mg X 14 CAPSULAS,Nifedipino,CAPSULAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27546.jpg,3,2
NIFEDIPINA 10 MG,38553,ME25984/3,NIFEDIPINA 10 mg X 30 COMPRIMIDOS DISPERSABLES,Nifedipino,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51432.jpg,3,2
NIFEDIPINA 10 MG,38554,ME25984/2,NIFEDIPINA 10 mg X 10 COMPRIMIDOS DISPERSABLES,Nifedipino,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",,3,2
NITROFURANTOINA 100 MG,38562,ME43051/3,NITROFURANTOINA 100 mg X 300 TABLETAS RECUBIERTAS,Nitrofurantoina,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51871.jpg,2,1
NITROFURANTOINA 100 MG,38563,ME43051/2,NITROFURANTOINA 100 mg X 10 TABLETAS RECUBIERTAS,Nitrofurantoina,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25663.jpg,2,1
NITROFURANTOINA 50 MG,38564,ME44220/2,NITROFURANTOINA 50 mg X 10 TABLETAS RECUBIERTAS,,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53552.jpg,2,1
NITROFURANTOINA 50 MG,38565,ME44220/3,NITROFURANTOINA 50 mg X 30 TABLETAS RECUBIERTAS,,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29107.jpg,2,1
NONAFOL 10 MG,38567,ME42319/2,NONAFOL 10 mg X 10 TABLETAS,Folico Acido,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23015.jpg,3,1
NONAFOL 10 MG,38568,ME42319/3,NONAFOL 10 mg X 20 TABLETAS,Folico Acido,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25245.jpg,3,1
NONAFOL 10 MG,38569,ME42319/4,NONAFOL 10 mg X 30 TABLETAS,Folico Acido,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23016.jpg,3,1
NONAFOL 5 MG,38570,ME42320/2,NONAFOL 5 mg X 10 TABLETAS,Folico Acido,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23099.jpg,3,1
NONAFOL 5 MG,38571,ME42320/3,NONAFOL 5 mg X 20 TABLETAS,Folico Acido,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21982.jpg,3,1
NONAFOL 5 MG,38572,ME42320/4,NONAFOL 5 mg X 30 TABLETAS,Folico Acido,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21983.jpg,3,1
NOTOLAC 20 MG,38576,ME27271/3,NOTOLAC 20 mg X 10 TABLETAS,,TABLETAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1531.jpg,2,1
NOTOLAC 20 MG,38577,ME27271/2,NOTOLAC 20 mg X 4 TABLETAS,,TABLETAS,LABORATORIOS FARMA S.A.,,2,1
