clave_mf,id,sku,nombre_comercial,molecula,forma,laboratorio,foto_url,total_grupo
LAMOTRIGINA ||| TABLETAS,38011,ME42127,EPITRAL 50 mg X 30 TABLETAS,Lamotrigina,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20036.jpg,13
LAMOTRIGINA ||| TABLETAS,38310,ME44410,LAMICTAL 25 mg X 30 TABLETAS DISPERSABLES-MASTICABLES,Lamotrigina,TABLETAS,"DELPHARM POZNAN, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11119.jpg,13
LAMOTRIGINA ||| TABLETAS,38311,ME42689,LAMOTRIGINA 100 mg X 30 TABLETAS RECUBIERTAS,Lamotrigina,TABLETAS,COOPER PHARMA LTD,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23029.jpg,13
LAMOTRIGINA ||| TABLETAS,38312,ME44647,LAMOTRIGINA 100 mg X 28 TABLETAS DE LIBERACION PROLONGADA,Lamotrigina,TABLETAS,ZYDUS LIFESCIENCIES LIMITED,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20096.jpg,13
LAMOTRIGINA ||| TABLETAS,39276,ME43612,LAGEMIN 25 mg X 30 TABLETAS DISPERSABLES,Lamotrigina,TABLETAS,"GEMA LABS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52653.jpg,13
LAMOTRIGINA ||| TABLETAS,39277,ME43611/3,LAGEMIN 50 mg X 30 TABLETAS DISPERSABLES,Lamotrigina,TABLETAS,"GEMA LABS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52656.jpg,13
LAMOTRIGINA ||| TABLETAS,39278,ME43611/2,LAGEMIN 50 mg X 10 TABLETAS DISPERSABLES,Lamotrigina,TABLETAS,"GEMA LABS, C.A.",https://pccentro.net.ve/img/s/2/2/7/6/9/22769-large_default.webp,13
LAMOTRIGINA ||| TABLETAS,39279,ME43637/2,LAGEMIN 100 mg X 10 TABLETAS DISPERSABLES,Lamotrigina,TABLETAS,"GEMA LABS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52657.jpg,13
LAMOTRIGINA ||| TABLETAS,39280,ME43637/3,LAGEMIN 100 mg X 30 TABLETAS DISPERSABLES,Lamotrigina,TABLETAS,"GEMA LABS, C.A.",https://pccentro.net.ve/img/s/3/0/6/0/0/30600-large_default.webp,13
LAMOTRIGINA ||| TABLETAS,39535,ME44412,LAMICTAL 100 mg X 30 TABLETAS DISPERSABLES-MASTICABLES,Lamotrigina,TABLETAS,"DELPHARM POZNAN, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11117.jpg,13
LAMOTRIGINA ||| TABLETAS,39536,ME44411,LAMICTAL 50 mg X 30 TABLETAS DISPERSABLES - MASTICABLES,Lamotrigina,TABLETAS,"DELPHARM POZNAN, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11118.jpg,13
ESCITALOPRAM ||| COMPRIMIDOS,38015,ME40959/4,ESCITALOPRAM 10 mg X 56 COMPRIMIDOS RECUBIERTOS,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22243.jpg,6
ESCITALOPRAM ||| COMPRIMIDOS,38016,ME40959/2,ESCITALOPRAM 10 mg X 14 COMPRIMIDOS RECUBIERTOS,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23490.jpg,6
ESCITALOPRAM ||| COMPRIMIDOS,38017,ME40959/3,ESCITALOPRAM 10 mg X 30 COMPRIMIDOS RECUBIERTOS,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25666.jpg,6
ESCITALOPRAM ||| COMPRIMIDOS,38018,ME40960/3,ESCITALOPRAM 20 mg X 30 COMPRIMIDOS RECUBIERTOS,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,https://pccentro.net.ve/img/s/2/4/7/2/5/24725-large_default.webp,6
ESCITALOPRAM ||| COMPRIMIDOS,38019,ME40960/2,ESCITALOPRAM 20 mg X 28 COMPRIMIDOS RECUBIERTOS,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53635.jpg,6
ESCITALOPRAM ||| COMPRIMIDOS,39505,ME42994,EZENTIUS 20 mg X 20 COMPRIMIDOS RECUBIERTOS,Escitalopram,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53836.jpg,6
ESCITALOPRAM ||| TABLETAS,38023,ME41771/3,ESCITALOPRAM 20 mg X 30 TABLETAS RECUBIERTAS,Escitalopram,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50533.jpg,4
ESCITALOPRAM ||| TABLETAS,38024,ME41771/2,ESCITALOPRAM 20 mg X 14 TABLETAS RECUBIERTAS,Escitalopram,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29792.jpg,4
ESCITALOPRAM ||| TABLETAS,38026,ME43163,ESCITALOPRAM 10 mg X 28 TABLETAS RECUBIERTAS,Escitalopram,TABLETAS,RONALD PHARMACEUTICALS PVT. LTD.,https://pccentro.net.ve/img/s/7/2/4/9/3/72493-large_default.webp,4
ESCITALOPRAM ||| TABLETAS,38028,ME44181,ESOCOF 10 mg X 30 TABLETAS RECUBIERTAS,Escitalopram,TABLETAS,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54292.jpg,4
ESOMEPRAZOL MAGNESICO ||| TABLETAS,38029,ME35847/2,ESOMEPRAZOL 40mg X 10 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53297.jpg,13
ESOMEPRAZOL MAGNESICO ||| TABLETAS,38030,ME35847/5,ESOMEPRAZOL 40mg X 20 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52764.jpg,13
ESOMEPRAZOL MAGNESICO ||| TABLETAS,38031,ME35847/4,ESOMEPRAZOL 40mg X 16 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52333.jpg,13
ESOMEPRAZOL MAGNESICO ||| TABLETAS,38032,ME35847/3,ESOMEPRAZOL 40mg X 14 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24174.jpg,13
ESOMEPRAZOL MAGNESICO ||| TABLETAS,38036,ME35130/3,ESOMEPRAZOL 20 mg X 20 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96831.jpg,13
ESOMEPRAZOL MAGNESICO ||| TABLETAS,38037,ME35130/2,ESOMEPRAZOL 20 mg X 14 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24141.jpg,13
ESOMEPRAZOL MAGNESICO ||| TABLETAS,38038,ME35407/3,ESOZ 20 mg X 14 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98439/98439.jpg,13
ESOMEPRAZOL MAGNESICO ||| TABLETAS,38039,ME35407/4,ESOZ 20 mg X 28 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98438/98438.jpg,13
ESOMEPRAZOL MAGNESICO ||| TABLETAS,38040,ME35407/2,ESOZ 20 mg X 7 TABLETAS RECUBIERTAS,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18359.jpg,13
ESOMEPRAZOL MAGNESICO ||| TABLETAS,38041,ME34984/3,ESOZ 40 mg X 14 TABLETAS RECUBIERTAS DE LIBERACION RETARDADA,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97637/97637.jpg,13
ESOMEPRAZOL MAGNESICO ||| TABLETAS,38042,ME34984/4,ESOZ 40 mg X 28 TABLETAS RECUBIERTAS DE LIBERACION RETARDADA,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97588/97588.jpg,13
ESOMEPRAZOL MAGNESICO ||| TABLETAS,38043,ME34984/2,ESOZ 40 mg X 7 TABLETAS RECUBIERTAS DE LIBERACION RETARDADA,Esomeprazol Magnesico,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18360.jpg,13
ESOMEPRAZOL MAGNESICO ||| TABLETAS,39501,ME42489,ESOFLUX 20 mg X 30 TABLETAS CON RECUBRIMIENTO ENTERICO,Esomeprazol Magnesico,TABLETAS,DEUTSCHE LABS. INC.,https://pccentro.net.ve/img/s/3/3/3/5/3/33353-large_default.webp,13
ESOMEPRAZOL MAGNESICO ||| CAPSULAS,38033,ME37458/2,ESOMEPRAZOL 20 mg X 16 CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA,Esomeprazol Magnesico,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52348.jpg,9
ESOMEPRAZOL MAGNESICO ||| CAPSULAS,38034,ME37458/3,ESOMEPRAZOL 20 mg X 28 CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA,Esomeprazol Magnesico,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52332.jpg,9
ESOMEPRAZOL MAGNESICO ||| CAPSULAS,38904,ME36772/2,ULGARIN 20 mg X 16 CAPSULAS,Esomeprazol Magnesico,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23023.jpg,9
ESOMEPRAZOL MAGNESICO ||| CAPSULAS,38905,ME36772/3,ULGARIN 20 mg X 28 CAPSULAS,Esomeprazol Magnesico,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13252.jpg,9
ESOMEPRAZOL MAGNESICO ||| CAPSULAS,38906,ME36645/2,ULGARIN 40 mg X 16 CAPSULAS,Esomeprazol Magnesico,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23886.jpg,9
ESOMEPRAZOL MAGNESICO ||| CAPSULAS,38907,ME36645/3,ULGARIN 40 mg X 32 CAPSULAS,Esomeprazol Magnesico,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13323.jpg,9
ESOMEPRAZOL MAGNESICO ||| CAPSULAS,38998,ME39051,ZONIUM 20 mg X 14 CAPSULAS CON MICROGRANULOS ENTERICOS,Esomeprazol Magnesico,CAPSULAS,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22055.jpg,9
ESOMEPRAZOL MAGNESICO ||| CAPSULAS,38999,ME39050,ZONIUM 40 mg X 14 CAPSULAS CON MICROGRANULOS ENTERICOS,Esomeprazol Magnesico,CAPSULAS,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22056.jpg,9
ESOMEPRAZOL MAGNESICO ||| CAPSULAS,39202,ME36883,ESOMEPRAZOL 40 mg X 16 CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA.,Esomeprazol Magnesico,CAPSULAS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/3/0/7/3/7/30737-large_default.webp,9
ESPIRONOLACTONA ||| TABLETAS,38045,ME33352/2,ESPIRONOLACTONA 25 mg X 10 TABLETAS,Espironolactona,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50567.jpg,3
ESPIRONOLACTONA ||| TABLETAS,38046,ME33352/4,ESPIRONOLACTONA 25 mg X 30 TABLETAS,Espironolactona,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51325.jpg,3
ESPIRONOLACTONA ||| TABLETAS,38047,ME33352/3,ESPIRONOLACTONA 25 mg X 20 TABLETAS,Espironolactona,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5474.jpg,3
RISPERIDONA ||| SOLUCION ORAL,38048,ME43795,ESQUIDONE 1 mg/mL X 30 SOLUCIÓN ORAL,Risperidona,SOLUCION ORAL,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98679.jpg,3
RISPERIDONA ||| SOLUCION ORAL,38728,ME39709,RIDAL 1 mg / mL SOLUCION ORAL,Risperidona,SOLUCION ORAL,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96311.jpg,3
RISPERIDONA ||| SOLUCION ORAL,38738,ME36861,RISPERID 1 mg/ mL X 30 SOLUCION ORAL,Risperidona,SOLUCION ORAL,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90686.jpg,3
RISPERIDONA ||| TABLETAS,38049,ME40159,ESQUIDONE 2 mg X 30 TABLETAS RECUBIERTAS,Risperidona,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98680.jpg,3
RISPERIDONA ||| TABLETAS,38050,ME39561,ESQUIDONE 3 mg X 30 TABLETAS RECUBIERTAS,Risperidona,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98681.jpg,3
RISPERIDONA ||| TABLETAS,38740,ME38180,RISPERIDONA 2 mg X 20 TABLETAS RECUBIERTAS,Risperidona,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97451.jpg,3
HIDROCLOROTIAZIDA ||| COMPRIMIDOS,38055,ME42009,EUKENE HCT 40 mg - 25 mg X 30 COMPRIMIDOS RECUBIERTOS,Hidroclorotiazida,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26420.jpg,7
HIDROCLOROTIAZIDA ||| COMPRIMIDOS,38541,ME35489,NEFROTAL H 100 mg - 25 mg X 10 COMPRIMIDOS RECUBIERTOS,Hidroclorotiazida,COMPRIMIDOS,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25321.jpg,7
HIDROCLOROTIAZIDA ||| COMPRIMIDOS,39108,ME42429,"BISOPROLOL FUMARATO - HIDROCLOROTIAZIDA 10 mg - 6,25 mg COMPRIMIDOS RECUBIERTOS",Hidroclorotiazida,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://pccentro.net.ve/img/s/7/8/5/4/9/78549-large_default.webp,7
HIDROCLOROTIAZIDA ||| COMPRIMIDOS,39245,ME42460,"HIDROCLOROTIAZIDA 12,5 mg COMPRIMIDOS",Hidroclorotiazida,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53195.jpg,7
HIDROCLOROTIAZIDA ||| COMPRIMIDOS,39246,ME41692,"HIDROCLOROTIAZIDA 12,5 mg COMPRIMIDOS",Hidroclorotiazida,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17795.jpg,7
HIDROCLOROTIAZIDA ||| COMPRIMIDOS,39247,ME42590,HIDROCLOROTIAZIDA 25 mg COMPRIMIDOS,Hidroclorotiazida,COMPRIMIDOS,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",,7
HIDROCLOROTIAZIDA ||| COMPRIMIDOS,39323,ME40510,"OLMESARTAN MEDOXOMIL - HIDROCLOROTIAZIDA 40 mg - 12,5 mg COMPRIMIDOS RECUBIERTOS",Hidroclorotiazida,COMPRIMIDOS,"LABORATORIOS LETI, S.A.V.",https://pccentro.net.ve/img/s/8/3/7/3/7/83737-large_default.webp,7
EMPAGLIFLOZINA ||| TABLETAS,38059,ME44070,EVABOLIN 25 mg X 30 TABLETAS RECUBIERTAS,Empagliflozina,TABLETAS,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53346.jpg,4
EMPAGLIFLOZINA ||| TABLETAS,38174,ME44000,GLUCOVAL 10 mg X 30 TABLETAS RECUBIERTAS,Empagliflozina,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53623.jpg,4
EMPAGLIFLOZINA ||| TABLETAS,38175,ME44001,GLUCOVAL 25 mg X 30 TABLETAS RECUBIERTAS,Empagliflozina,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53624.jpg,4
EMPAGLIFLOZINA ||| TABLETAS,39207,ME44071,EVABOLIN 10 mg X 30 TABLETAS RECUBIERTAS,Empagliflozina,TABLETAS,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52002.jpg,4
FAMOTIDINA ||| TABLETAS,38064,ME28167,FAMULCER 40 mg X 10 TABLETAS,Famotidina,TABLETAS,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6884.jpg,3
FAMOTIDINA ||| TABLETAS,38900,ME25349,ULCENOL 20 mg X 10 TABLETAS,Famotidina,TABLETAS,"LABORATORIOS ELMOR, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2298.jpg,3
FAMOTIDINA ||| TABLETAS,38901,ME25348,ULCENOL 40 mg X 20 TABLETAS,Famotidina,TABLETAS,"LABORATORIOS ELMOR, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92083.jpg,3
IBUPROFENO ||| CAPSULAS,38071,ME39949,FEMMEXTRA 200 mg - 10 mg X 10 CAPSULAS,Ibuprofeno,CAPSULAS,LABORATORIOS FARMA S.A.,https://pccentro.net.ve/img/s/3/0/7/4/8/30748-large_default.webp,4
IBUPROFENO ||| CAPSULAS,38210,ME21722,IBUFENAC 400 mg X 20 CAPSULAS,Ibuprofeno,CAPSULAS,C.A. PRODUCTOS RONAVA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23089.jpg,4
IBUPROFENO ||| CAPSULAS,39425,ME41681,ANAPIR 400 mg X 10 CAPSULAS BLANDAS,Ibuprofeno,CAPSULAS,"INDUSTRIAS INTERCAPS DE VENEZUELA, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17362.jpg,4
IBUPROFENO ||| CAPSULAS,39484,ME43166,IBUVIN 600 mg X 20 CAPSULAS BLANDAS,Ibuprofeno,CAPSULAS,DROMEX S.R.L.,https://pccentro.net.ve/img/s/8/9/2/1/1/89211-large_default.webp,4
FENITOINA ||| INYECTABLE,38072,HO41409,FENITOINA SODICA 50 mg / mL SOLUCION INYECTABLE,Fenitoina,INYECTABLE,VITALIS S.A.C.I.,,3
FENITOINA ||| INYECTABLE,38073,HO35889/3,FENITOINA SODICA 250 mg / 5 mL X 30 AMPOLLAS,Fenitoina,INYECTABLE,"LABORATORIO BIOSANO, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53246.jpg,3
FENITOINA ||| INYECTABLE,38074,HO35889/2,FENITOINA SODICA 250 mg / 5 mL X 10 AMPOLLAS,Fenitoina,INYECTABLE,"LABORATORIO BIOSANO, S.A.",https://pccentro.net.ve/img/s/7/2/5/4/7/72547-large_default.webp,3
FOLICO ACIDO ||| JARABE,38079,ME33240/3,FERGANIC FOLIC 40 mg - 360 mcg / 15 mL X 20 JARABE,Folico Acido,JARABE,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52465.jpg,3
FOLICO ACIDO ||| JARABE,38080,ME33240/2,FERGANIC FOLIC 40 mg - 360 mcg / 15 mL X 1 JARABE,Folico Acido,JARABE,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3970.jpg,3
FOLICO ACIDO ||| JARABE,38081,ME33240/4,FERGANIC FOLIC 40 mg - 360 mcg / 15 mL X 30 JARABE,Folico Acido,JARABE,MEGALABS S.A.,https://pccentro.net.ve/img/s/7/5/7/3/4/75734-large_default.webp,3
ASCORBICO ACIDO ||| TABLETAS,38084,ME14878,FERROCE 300 mg - 50 mg X 30 TABLETAS ENTERICAS,Ascorbico Acido,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/7/5/8/1/6/75816-large_default.webp,4
ASCORBICO ACIDO ||| TABLETAS,38309,ME42656,VITAMINA C 500 mg X 16 TABLETAS MASTICABLES SABOR A TUTTI FRUTTI,Ascorbico Acido,TABLETAS,"LABORATORIO LA SANTE, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1397.jpg,4
ASCORBICO ACIDO ||| TABLETAS,39284,ME38543,LETISAN 500 mg X 10 TABLETAS MASTICABLES SABOR UVA,Ascorbico Acido,TABLETAS,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19532.jpg,4
ASCORBICO ACIDO ||| TABLETAS,39410,ME31002,VITADYN C 500 mg X 30 TABLETAS MASTICABLES SABOR A FRESA,Ascorbico Acido,TABLETAS,"LABORATORIOS L.O. OFTALMI, C.A.",https://pccentro.net.ve/img/s/8/1/2/2/2/81222-large_default.webp,4
FEXOFENADINA ||| TABLETAS,38088,ME36163,FEXOFENADINA CLORHIDRATO 180 mg X 10 TABLETAS RECUBIERTAS,Fexofenadina,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28713.jpg,4
FEXOFENADINA ||| TABLETAS,38089,ME36180,FEXOFENADINA CLORHIDRATO 120 mg X 10 TABLETAS RECUBIERTAS,Fexofenadina,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92005.jpg,4
FEXOFENADINA ||| TABLETAS,38734,ME32231,RINOLAST 120 mg X 10 TABLETAS RECUBIERTAS,Fexofenadina,TABLETAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6448.jpg,4
FEXOFENADINA ||| TABLETAS,39422,ME34071,ALERVAX 120 mg X 10 TABLETAS RECUBIERTAS,Fexofenadina,TABLETAS,"PROCAPS, S.A.",https://pccentro.net.ve/img/s/9/5/9/4/4/95944-large_default.webp,4
TADALAFILO ||| TABLETAS,38095,ME38634/2,FITEX 20 mg X 1 TABLETAS,Tadalafilo,TABLETAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99114.jpg,19
TADALAFILO ||| TABLETAS,38096,ME38634/3,FITEX 20 mg X 2 TABLETAS,Tadalafilo,TABLETAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99115.jpg,19
TADALAFILO ||| TABLETAS,38097,ME39597/2,FITEX 5 mg X 10 TABLETAS,Tadalafilo,TABLETAS,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20284.jpg,19
TADALAFILO ||| TABLETAS,38098,ME39597/3,FITEX 5 mg X 30 TABLETAS,Tadalafilo,TABLETAS,LABORATORIOS FARMA S.A.,https://pccentro.net.ve/img/s/2/2/8/1/2/22812-large_default.webp,19
TADALAFILO ||| TABLETAS,38824,ME38718/2,TADAFOX 20 mg X 1 TABLETAS RECUBIERTAS,Tadalafilo,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99317.jpg,19
TADALAFILO ||| TABLETAS,38825,ME38718/3,TADAFOX 20 mg X 2 TABLETAS RECUBIERTAS,Tadalafilo,TABLETAS,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99316.jpg,19
TADALAFILO ||| TABLETAS,38826,ME38493/2,TADALAFILO 20 mg X 1 TABLETAS RECUBIERTAS,Tadalafilo,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97341.jpg,19
TADALAFILO ||| TABLETAS,38827,ME38493/3,TADALAFILO 20 mg X 2 TABLETAS RECUBIERTAS,Tadalafilo,TABLETAS,"CALOX INTERNATIONAL, C.A.",https://pccentro.net.ve/img/s/2/2/8/1/4/22814-large_default.webp,19
TADALAFILO ||| TABLETAS,38828,ME43450,TADALAFILO 5 mg X 30 TABLETAS RECUBIERTAS,Tadalafilo,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://pccentro.net.ve/img/s/2/2/8/1/2/22812-large_default.webp,19
TADALAFILO ||| TABLETAS,38833,ME41156/2,TALYSTO 5 mg X 10 TABLETAS MASTICABLES,Tadalafilo,TABLETAS,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.",https://pccentro.net.ve/img/s/2/2/8/1/2/22812-large_default.webp,19
TADALAFILO ||| TABLETAS,38834,ME41156/3,TALYSTO 5 mg X 30 TABLETAS MASTICABLES,Tadalafilo,TABLETAS,"MANUFACTURERA MUNDIAL FARMACEUTICA M.M.F., C.A.",https://pccentro.net.ve/img/s/2/2/8/1/2/22812-large_default.webp,19
TADALAFILO ||| TABLETAS,38940,ME43211/2,VECTUS 20 mg X 1 TABLETAS RECUBIERTAS,Tadalafilo,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29011.jpg,19
TADALAFILO ||| TABLETAS,38941,ME43211/3,VECTUS 20 mg X 2 TABLETAS RECUBIERTAS,Tadalafilo,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29012.jpg,19
TADALAFILO ||| TABLETAS,38942,ME43394/2,VECTUS 5 mg X 10 TABLETAS RECUBIERTAS,Tadalafilo,TABLETAS,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30204.jpg,19
