producto_id,sku,nombre_comercial,molecula_texto,forma,linea,laboratorio,fuente_inhrr_ef,foto_url,disponible,costo_usd,precio_usd
39759,,LEVOFLOXACINO 750 MG X 5 TABLETAS RECUBIERTAS,Levofloxacino,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION ADN MEDICAL, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53251.jpg,false,,
39760,,LEVONORGESTREL 1.5 MG X 1 TABLETA RECUBIERTA,Levonorgestrel,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION INVERSIONES GEAGAR, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50305.jpg,false,,
39761,,LEVOTIROXINA SODICO 100 MCG X 10 TABLETAS,Levotiroxina Sodico,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22840.jpg,false,,
39762,,LEVOTIROXINA SODICO 100 MCG X 50 TABLETAS,Levotiroxina Sodico,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54490.jpg,false,,
39763,,LEVOTIROXINA SODICO 50 MCG X 50 TABLETAS,Levotiroxina Sodico,TABLETAS,Linea Farmacia,"ALESS PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21408.jpg,false,,
39764,,LOPERAMIDA 2 MG X 10 TABLETAS,Loperamida,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION INVERSIONES GEAGAR, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25399.jpg,false,,
39765,,LOPERAMIDA PORTU 2 MG X 100 COMPRIMIDOS,Loperamida Portu,COMPRIMIDOS,Linea Farmacia,CASA DE REPRESENTACION MVGA PHARMA,,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25013.jpg,false,,
39766,,LORATADINA 10 MG X 20 TABLETAS,Loratadina,TABLETAS,Linea Farmacia,"LABORATORIO LA SANTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99082.jpg,false,,
39767,,LORATADINA 5 MG / 5 ML JARABE,Loratadina,JARABE,Linea Farmacia,"LABORATORIOS BUKA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23709.jpg,false,,
39768,,LOSARTAN HCT 50 MG X 30 COMPRIMIDOS,Losartan Hct,COMPRIMIDOS,Linea Farmacia,"INVERSIONES ANGELUS HEALTH, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20434.jpg,false,,
39769,,LOSARTAN HCT 50 MG X 15 COMPRIMIDOS,Losartan Hct,COMPRIMIDOS,Linea Farmacia,"LABORATORIO LA SANTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90067.jpg,false,,
39770,,MAGNESIO GLICINATO X 60 TABLETAS,Magnesio Glicinato,TABLETAS,Linea Farmacia,"ARCO IRIS LABORATORIO, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27004.jpg,false,,
39771,,MATERNAVIT X 30 CAPSULAS BLANDAS,Maternavit,CAPSULAS,Linea Farmacia,"CASAS DE REPRESENTACION MEDIFARM, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13652.jpg,false,,
39772,,MEDROXIPROGESTERONA 10 MG X 10 TABLETAS,Medroxiprogesterona,TABLETAS,Linea Farmacia,"KMPLUS PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53471.jpg,false,,
39773,,MELOXICAM 15 MG X 10 TABLETAS,Meloxicam,TABLETAS,Linea Farmacia,"INVERSIONES ANGELUS HEALTH, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28529.jpg,false,,
39774,,MELOXICAM 7.5 MG X 10 TABLETAS,Meloxicam,TABLETAS,Linea Farmacia,"LABORATORIO LA SANTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1986.jpg,false,,
39775,,MEMANTINA CLORHIDRATO 10 MG X 10 TABLETAS RECUBIERTAS,Memantina,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50985.jpg,false,,
39776,,MEMANTINA CLORHIDRATO 10 MG X 28 TABLETAS RECUBIERTAS,Memantina,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION FARMACEUTICAS CCM, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22396.jpg,false,,
39777,,MEMANTINA CLORHIDRATO 10 MG X 14 TABLETAS RECUBIERTAS,Memantina,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION BIUMAK PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26136.jpg,false,,
39778,,MEROPENEM 1 G X 10 AMPOLLAS,Meropenem,INYECTABLE,Linea Hospitalaria,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26005.jpg,false,,
39779,,CLORHIDRATO DE METFORMINA 500 MG X 30 TABLETAS RECUBIERTAS,Metformina,TABLETAS,Linea Farmacia,"INVERSIONES ANGELUS HEALTH, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20433.jpg,false,,
39780,,METFORMINA LP 1000 MG X 30 TABLETAS,Metformina Lp,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION LATTAN MEDIC, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52951.jpg,false,,
39781,,METFORMINA 500 MG X 30 TABLETAS RECUBIERTAS,Metformina,TABLETAS,Linea Farmacia,"INVERSIONES ANGELUS HEALTH, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20433.jpg,false,,
39782,,METFORMINA CLORHIDRATO 500 MG X 30 TABLETAS RECUBIERTAS,Metformina,TABLETAS,Linea Farmacia,"INVERSIONES ANGELUS HEALTH, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20433.jpg,false,,
39783,,METFORMINA CLORHIDRATO 850 MG X 30 TABLETAS,Metformina,TABLETAS,Linea Farmacia,"INVERSIONES ANGELUS HEALTH, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28530.jpg,false,,
39784,,METOCLOPRAMIDA 10 MG / 2 ML X 3 AMPOLLAS,Metoclopramida,INYECTABLE,Linea Hospitalaria,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28789.jpg,false,,
39785,,METOCLOPRAMIDA 10 MG X 10 TABLETAS,Metoclopramida,TABLETAS,Linea Farmacia,"LABORATORIOS VICENTI, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26729.jpg,false,,
39786,,METRONIDAZOL 0.75 % GEL,Metronidazol,GEL,Linea Farmacia,"CASA DE REPRESENTACION ZUKATI, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28989.jpg,false,,
39787,,METRONIDAZOL 500 MG / 100 ML SOLUCION PARA INFUSION.,Metronidazol,INYECTABLE,Linea Hospitalaria,"IPS DE VENEZUELA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21360.jpg,false,,
39788,,METRONIDAZOL 500 MG X 10 OVULOS VAGINALES,Metronidazol,OVULOS,Linea Farmacia,"ALESS PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21032.jpg,false,,
39789,,METRONIDAZOL 500 MG / 100 ML SOLUCION PARA INFUSION INTRAVENOSA,Metronidazol,INYECTABLE,Linea Hospitalaria,"IPS DE VENEZUELA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21360.jpg,false,,
39790,,METRONIDAZOL 500 MG X 30 TABLETAS,Metronidazol,TABLETAS,Linea Farmacia,"INVERSIONES ANGELUS HEALTH, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21370.jpg,false,,
39791,,BETAHISTINA 16 MG X 20 TABLETAS,Betahistina,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51762.jpg,false,,
39792,,MIRTAZAPINA 15 MG X 30 TABLETAS RECUBIERTAS,Mirtazapina,TABLETAS,Linea Farmacia,"CORPORACION CLEOPHARMA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25667.jpg,false,,
39793,,MIRTAZAPINA 30 MG X 30 TABLETAS RECUBIERTAS,Mirtazapina,TABLETAS,Linea Farmacia,"CALOX INTERNATIONAL, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51322.jpg,false,,
39794,,MOXIFLOXACINA 400 MG X 10 COMPRIMIDOS RECUBIERTOS,Moxifloxacino,COMPRIMIDOS,Linea Farmacia,"CASA DE REPRESENTACIONES BELMARCA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25226.jpg,false,,
39795,,NAPROXENO 250 MG X 10 TABLETAS,Naproxeno,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION FARMACEUTICAS CCM, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53117.jpg,false,,
39796,,LOSARTAN HCT TABR 50 MG X 30 COMPRIMIDOS,Losartan Hct Tabr,COMPRIMIDOS,Linea Farmacia,"LABORATORIO LA SANTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28636.jpg,false,,
39797,,NIFEDIPINA 10 MG X 10 COMPRIMIDOS DISPERSABLES,Nifedipino,COMPRIMIDOS,Linea Farmacia,"CASA DE REPRESENTACION LAND, C.A.",,https://pccentro.net.ve/img/s/5/9/8/4/5/59845-large_default.webp,false,,
39798,,NITROFURANTOINA LAPROFF 100 MG X 300 TABLETAS,Nitrofurantoina Laproff,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACIONES NAUTICA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51871.jpg,false,,
39799,,NITROFURANTOINA 100 MG X 10 TABLETAS RECUBIERTAS,Nitrofurantoina,TABLETAS,Linea Farmacia,"CORPORACION CLEOPHARMA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25663.jpg,false,,
39800,,NITROFURANTOINA 50 MG X 10 TABLETAS RECUBIERTAS,Nitrofurantoina,TABLETAS,Linea Farmacia,"KMPLUS PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53552.jpg,false,,
39801,,NITROFURAZONA 2 MG / 30 G CREMA,Nitrofurazona,CREMA,Linea Farmacia,"CASA DE REPRESENTACION H&M MEDICAL GROUP, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52434.jpg,false,,
39802,,PREDNISOLONA 3 MG / 60 ML SUSPENSION ORAL,Prednisolona,SUSPENSION ORAL,Linea Farmacia,"CASA DE REPRESENTACION DAC55, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53054.jpg,false,,
39803,,OLANZAPINA 5 MG X 30 TABLETAS ORODISPERSABLES,Olanzapina,TABLETAS,Linea Farmacia,"CORPORACION CLEOPHARMA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25670.jpg,false,,
39804,,OLMESARTAN MEDOXOMIL 40 MG - HIDROLOCOTIAZIDA 12.5 MG X 30 TABLETAS RECUBIERTAS,Olmesartan Medoxomil,TABLETAS,Linea Farmacia,"LABORATORIOS LETI, S.A.V.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99045.jpg,false,,
39805,,OLMESARTAN MEDOXOMILO 20 MG X 10 TABLETAS RECUBIERTAS,Olmesartan Medoxomilo,TABLETAS,Linea Farmacia,"LABORATORIO LA SANTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18568.jpg,false,,
39806,,OLMESARTAN MEDOXOMILO 40 MG X 10 TABLETAS RECUBIERTAS,Olmesartan Medoxomilo,TABLETAS,Linea Farmacia,"LABORATORIO LA SANTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18584.jpg,false,,
39807,,OLMESARTAN MEDOXOMILO 40 MG X 30 TABLETAS RECUBIERTAS,Olmesartan Medoxomilo,TABLETAS,Linea Farmacia,"LABORATORIOS LETI, S.A.V.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99045.jpg,false,,
39808,,OMEPRAZOL 20 MG X 10 CAPSULAS CON MICROGRANULOS ENTERICOS,Omeprazol,CAPSULAS,Linea Farmacia,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53303.jpg,false,,
39809,,OMEPRAZOL 20 MG X 7 CAPSULAS CON MICROGRANULOS ENTERICOS,Omeprazol,CAPSULAS,Linea Farmacia,"LABORATORIOS VARGAS, S.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20777.jpg,false,,
39810,,OMEPRAZOL 40 MG X 1 AMPOLLA,Omeprazol,INYECTABLE,Linea Hospitalaria,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51351.jpg,false,,
39811,,OMMUNAL (LISADO BACTERIANO) 7 MG X 10 CAPSULAS,Ommunal,CAPSULAS,Linea Farmacia,"LABORATORIOS LETI, S.A.V.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6053.jpg,false,,
39812,,ONDANSETRON 8 MG / 4 ML X 1 AMPOLLA,Ondansetron,INYECTABLE,Linea Hospitalaria,"CASA DE REPRESENTACION ADN MEDICAL, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53239.jpg,false,,
39813,,ONDANSETRON 8 MG / 4 ML X 5 AMPOLLAS,Ondansetron,INYECTABLE,Linea Hospitalaria,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52480.jpg,false,,
39814,,CRISPLUS ORLISTAT ELEA ZUOZ 120 MG X 30 CAPSULAS,Crisplus Orlistat Elea Zuoz,CAPSULAS,Linea Farmacia,"LABORATORIOS VARGAS, S.A.",,https://pccentro.net.ve/img/s/7/9/3/8/1/79381-large_default.webp,false,,
39815,,OXCARBAZEPINA 300 MG X 30 TABLETAS RECUBIERTAS,Oxcarbazepina,TABLETAS,Linea Farmacia,"CORPORACION CLEOPHARMA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25662.jpg,false,,
39816,,OXOLAMINA 120 ML JARABE,Oxolamina,JARABE,Linea Farmacia,"LABORATORIOS VALMOR, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2771.jpg,false,,
39817,,PANTOPRAZOL 40 MG X 7 TABLETAS DE LIBERACION RETARDADA,Pantoprazol,TABLETAS,Linea Farmacia,"ALESS PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20517.jpg,false,,
39818,,PARACETAMOL PORTU 100 MG / 10 ML SOLUCION ORAL,Paracetamol Portu,SOLUCION ORAL,Linea Farmacia,CASA DE REPRESENTACION MVGA PHARMA,,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23735.jpg,false,,
39819,,PARACETAMOL 1 G / 100 ML SOLUCION PARA INFUSION,Paracetamol,INYECTABLE,Linea Hospitalaria,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21339.jpg,false,,
39820,,PAROXETINA 20 MG X 30 COMPRIMIDOS RECUBIERTAS,Paroxetina,COMPRIMIDOS,Linea Farmacia,"CORPORACION CLEOPHARMA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25668.jpg,false,,
39821,,PREGABALINA 150 MG X 30 CAPSULAS,Pregabalina,CAPSULAS,Linea Farmacia,"ALESS PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52772.jpg,false,,
39822,,PENTOXIFILINA 400 MG X 30 COMPRIMIDOS RECUBIERTOS DE ACCION PROLONGADA,Pentoxifilina,COMPRIMIDOS,Linea Farmacia,"CASA DE REPRESENTACION FARMACEUTICAS CCM, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21851.jpg,false,,
39823,,PIRACETAM 400 MG X 30 TABLETAS,Piracetam,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION MT GLOBAL CARE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50807.jpg,false,,
39824,,PREDNISOLONA 3 MG / 60 ML SOLUCION ORAL,Prednisolona,SOLUCION ORAL,Linea Farmacia,"CASA DE REPRESENTACION DAC55, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53054.jpg,false,,
39825,,PREDNISOLONA 5 ML SOLUCION OFTALMICA,Prednisolona,SOLUCION OFTALMICA,Linea Farmacia,"LABORATORIOS L.O. OFTALMI, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29565.jpg,false,,
39826,,PREDNISOLONA 5 MG X 10 TABLETAS,Prednisolona,TABLETAS,Linea Farmacia,"KMPLUS PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/23776.jpg,false,,
39827,,PREDNISOLONA 5 MG X 30 TABLETAS,Prednisolona,TABLETAS,Linea Farmacia,"INVERSIONES ANGELUS HEALTH, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21369.jpg,false,,
39828,,PREDNISONA 5 MG X 100 TABLETAS,Prednisona,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22275.jpg,false,,
39829,,PREGABALINA 75 MG X 30 CAPSULAS,Pregabalina,CAPSULAS,Linea Farmacia,"LABORATORIOS PHARMARIS DE VENEZUELA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27604.jpg,false,,
39830,,PREVERAL DEXTRO REFORM 120 ML JARABE,Preveral Dextro Reform,JARABE,Linea Farmacia,"LABORATORIOS VARGAS, S.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99589.jpg,false,,
39831,,PROPRANOLOL CLORH 40 MG X 20 TABLETAS,Propranolol Clorh,TABLETAS,Linea Farmacia,"LABORATORIO MILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50368.jpg,false,,
39832,,QUETIAPINA FARMAMED 100 MG X 10 TABLETAS,Quetiapina Farmamed,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION FARMACOS MEDIORIENTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50162.jpg,false,,
39833,,QUETIAPINA 100 MG X 30 TABLETAS RECUBIERTAS,Quetiapina,TABLETAS,Linea Farmacia,"LABORATORIOS PHARMARIS DE VENEZUELA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27607.jpg,false,,
39834,,QUETIAPINA 25 MG X 30 TABLETAS RECUBIERTAS,Quetiapina,TABLETAS,Linea Farmacia,"LABORATORIOS PHARMARIS DE VENEZUELA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27606.jpg,false,,
39835,,QUETIAPINA 300 MG X 30 COMPRIMIDOS,Quetiapina,COMPRIMIDOS,Linea Farmacia,"CASA DE REPRESENTACION MT GLOBAL CARE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51310.jpg,false,,
39836,,RANITIDINA 50 MG / 2 ML X 10 AMPOLLAS,Ranitidina,INYECTABLE,Linea Hospitalaria,"BLUE MEDICAL PHARMACEUTICAL, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23534.jpg,false,,
39837,,RANITIDINA 150 MG X 10 COMPRIMIDOS RECUBIERTOS,Ranitidina,COMPRIMIDOS,Linea Farmacia,"CASA DE REPRESENTACION MT GLOBAL CARE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54366.jpg,false,,
39838,,RANITIDINA 300 MG X 10 TABLETAS,Ranitidina,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION MT GLOBAL CARE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54367.jpg,false,,
39839,,HIDROXICLOROQUINA 200 MG X 20 TABLETAS,Hidroxicloroquina,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION MT GLOBAL CARE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27621.jpg,false,,
39840,,RIVAROXABAN 15 MG X 30 TABLETAS RECUBIERTAS,Rivaroxaban,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24319.jpg,false,,
39841,,RIVAROXABAN 20 MG X 10 TABLETAS RECUBIERTAS,Rivaroxaban,TABLETAS,Linea Farmacia,"LABORATORIOS VICENTI, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26738.jpg,false,,
39842,,RIVAROXABAN 20 MG X 14 TABLETAS RECUBIERTAS,Rivaroxaban,TABLETAS,Linea Farmacia,"KMPLUS PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54217.jpg,false,,
39843,,ROSUVASTATINA 10 MG X 30 TABLETAS,Rosuvastatina,TABLETAS,Linea Farmacia,"LABORATORIO LA SANTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29584.jpg,false,,
39844,,ROSUVASTATINA 20 MG X 10 TABLETAS RECUBIERTAS,Rosuvastatina,TABLETAS,Linea Farmacia,"LABORATORIO LA SANTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24316.jpg,false,,
39845,,ROSUVASTATINA 20 MG X 30 TABLETAS RECUBIERTAS,Rosuvastatina,TABLETAS,Linea Farmacia,"INVERSIONES ANGELUS HEALTH, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21364.jpg,false,,
39846,,ROSUVASTATINA 10 MG X 30 TABLETAS RECUBIERTAS,Rosuvastatina,TABLETAS,Linea Farmacia,"LABORATORIO LA SANTE, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29584.jpg,false,,
39847,,SERTRALINA 50 MG X 30 COMPRIMIDOS,Sertralina,COMPRIMIDOS,Linea Farmacia,"CORPORACION CLEOPHARMA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25669.jpg,false,,
39848,,SERTRALINA 50 MG X 56 TABLETAS,Sertralina,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION DOROPHARMA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53165.jpg,false,,
39849,,SERTRALINA 50 MG X 14 COMPRIMIDOS RECUBIERTOS,Sertralina,COMPRIMIDOS,Linea Farmacia,"CASA DE REPRESENTACION FARMACEUTICAS CCM, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22393.jpg,false,,
39850,,SERTRALINA 50 MG X 14 TABLETAS RECUBIERTAS,Sertralina,TABLETAS,Linea Farmacia,"CASA DE REPRESENTACION FARMACEUTICAS CCM, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22393.jpg,false,,
39851,,SUCRALFATO 1 G X 20 TABLETAS,Sucralfato,TABLETAS,Linea Farmacia,"KMPLUS PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54219.jpg,false,,
39852,,SUCRALFATO 1 G X 10 TABLETAS,Sucralfato,TABLETAS,Linea Farmacia,"CORPORACION CLEOPHARMA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25675.jpg,false,,
39853,,TACROLIMUS 0.03 % UNGUENTO,Tacrolimus,UNGUENTO,Linea Farmacia,"CASA DE REPRESENTACION BIUMAK PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50903.jpg,false,,
39854,,TAMSULOSINA HCL 0.4 MG CAPSULAS DE LIBERACION PROGRAMADA X 30 CAPSULAS,Tamsulosina,CAPSULAS,Linea Farmacia,"ALESS PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24279.jpg,false,,
39855,,TAMSULOSINA TAMSUHEM 0.4 MG X 10 CAPSULAS,Tamsulosina Tamsuhem,CAPSULAS,Linea Farmacia,"CASA DE REPRESENTACION ADN MEDICAL, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53254.jpg,false,,
39856,,TAMSULOSINA CLORHIDRATO 0.4 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,Tamsulosina,CAPSULAS,Linea Farmacia,"ALESS PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24279.jpg,false,,
39857,,TEOFILINA 80 MG / 15 ML JARABE,Teofilina,JARABE,Linea Farmacia,"CASA DE REPRESENTACION ADN MEDICAL, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53266.jpg,false,,
39858,,TIMOLOL 0.5 % SOLUCION OFTALMICA,Timolol,SOLUCION OFTALMICA,Linea Farmacia,"CASA DE REPRESENTACION DISTRILAB, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22841.jpg,false,,
39859,,TIOCOLCHICOSIDO 4 MG / 2 ML X 1 AMPOLLA,Tiocolchicosido,INYECTABLE,Linea Hospitalaria,"CASA DE REPRESENTACION GLOBAL MEDIC, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51472.jpg,false,,
39860,,TIOCOLCHICOSIDO 4 MG / 2 ML X 50 AMPOLLAS,Tiocolchicosido,INYECTABLE,Linea Hospitalaria,"ALESS PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20404.jpg,false,,
39861,,TIOCOLCHICOSIDO IMP 4 MG / 2 ML X 2 INYECTABLE,Tiocolchicosido Imp,INYECTABLE,Linea Hospitalaria,"ALESS PHARMACEUTICALS, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20405.jpg,false,,
39862,,TIZANIDINA 2 MG X 10 TABLETAS,Tizanidina,TABLETAS,Linea Farmacia,"INVERSIONES ANGELUS HEALTH, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28534.jpg,false,,
39863,,TRIMEBUTINA MALEATO 200 MG X 10 TABLETAS,Trimebutina,TABLETAS,Linea Farmacia,"CORPORACION CLEOPHARMA, C.A.",,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25677.jpg,false,,
