id,sku,nombre_comercial,descripcion,marca_id,precio_usd,foto_url,activo,created_at,updated_at,molecula,linea,forma,disponible,requiere_cotizacion,visible_catalogo,es_cotizacion,pais_id,fuente_inhrr_ef,laboratorio,costo_usd,presentacion,unidades_por_presentacion
38364,ME17740,LISOMUCIN 4 mg / 5 mL JARABE,,,6.12,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,JARABE,true,false,true,false,,E.F.17.740,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",3.67,,
38365,ME22407,LISOMUCIN 8 mg / 5 mL JARABE,,,5.60,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,JARABE,true,false,true,false,,E.F.22.407,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",3.36,,
38366,ME43571,LODESTAR 100 mg X 30 TABLETAS RECUBIERTAS,LOSARTAN POTASICO,,6.33,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Losartan,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.43.571,"LABORATORIOS VALMOR, C.A.",3.8,X 30 TABLETAS RECUBIERTAS,30
38367,ME41446,"LODESTAR HCT 50 mg - 12,5 mg X 30 TABLETAS RECUBIERTAS",LOSARTAN POTASICO - HIDROCLOROTIAZIDA,,4.67,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Hidroclorotiazida - Losartan,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.41.446,"LABORATORIOS VALMOR, C.A.",2.8,X 30 TABLETAS RECUBIERTAS,30
38368,ME41901,LODIPIN 10 mg X 10 COMPRIMIDOS,,,4.55,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.41.901,MEGALABS S.A.,2.73,X 10 COMPRIMIDOS,10
38369,ME39867,LODIPIN VL 10 mg - 160 mg X 30 CAPSULAS,,,9.73,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.39.867,MEGALABS S.A.,5.84,X 30 CAPSULAS,30
38370,ME28967,LOFLOX 400 mg X 10 TABLETAS RECUBIERTAS,,,9.35,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.28.967,LABORATORIOS SIEGFRIED S.A.,5.61,X 10 TABLETAS RECUBIERTAS,10
38371,ME22858,LOGANIL 250 mg / 5 mL JARABE,,,12.12,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,JARABE,true,false,true,false,,E.F.22.858,"BIOTECH LABORATORIOS, C.A.",7.27,,
38372,ME22859,LOGANIL 100 mg / 5 mL JARABE,,,6.35,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,JARABE,true,false,true,false,,E.F.22.859,"BIOTECH LABORATORIOS, C.A.",3.81,,
38373,ME30293,LOKARIN 5 mg - 60 mg / 5 mL JARABE,LORATADINA - PSEUDOEFEDRINA,,11.23,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loratadina - Pseudoefedrina,Linea Farmacia,JARABE,true,false,true,false,,E.F.30.293,"BIOTECH LABORATORIOS, C.A.",6.74,,
38374,ME39217,LONGACEF 400 mg X 5 CAPSULAS,CEFIXIMA TRIHIDRATO,,51.03,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Cefixima,Linea Farmacia,CAPSULAS,true,false,true,false,,E.F.39.217,"LABORATORIOS LETI, S.A.V.",30.62,X 5 CAPSULAS,5
38375,ME27475,LONGACEF 100 mg / 5 mL POLVO PARA SUSPENSION,CEFIXIMA,,5.65,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Cefixima,Linea Farmacia,POLVO PARA RECONSTITUCION,true,false,true,false,,E.F.27.475,"LABORATORIOS LETI, S.A.V.",3.39,,
38376,ME22142/2,LOPERAM 2 mg X 4 TABLETAS,LOPERAMIDA,,106.45,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loperamida,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.22.142,"LABORATORIOS VARGAS, S.A.",63.87,X 4 TABLETAS,4
38377,ME22142/3,LOPERAM 2 mg X 10 TABLETAS,LOPERAMIDA,,5.25,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loperamida,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.22.142,"LABORATORIOS VARGAS, S.A.",3.15,X 10 TABLETAS,10
38378,ME40887,LOPERAMIDA 2 mg X 10 TABLETAS,LOPERAMIDA,,5.85,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loperamida,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.40.887,"SM PHARMA, C.A.",3.51,X 10 TABLETAS,10
38379,ME43709,LOPERAMIDA 2 mg X 100 COMPRIMIDOS,LOPERAMIDA - CLORHIDRATO DE LOPERAMIDA,,12.23,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loperamida,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.43.709,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",7.34,X 100 COMPRIMIDOS,100
38380,ME36543,LORADEX 10 mg X 10 TABLETAS,LORATADINA,,2.88,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loratadina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.36.543,"LABORATORIO PLUSANDEX DE FARMACEUTICOS UNIDOS, PLUSANDEX, C.A.",1.73,X 10 TABLETAS,10
38381,ME28127,LORATADINA 10 mg X 10 COMPRIMIDOS,LORATADINA,,3.47,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loratadina,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.28.127,"LABORATORIOS LETI, S.A.V.",2.08,X 10 COMPRIMIDOS,10
38382,ME30034,LORATADINA 1 mg / mL JARABE,LORATADINA,,3.78,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loratadina,Linea Farmacia,JARABE,true,false,true,false,,E.F.G.30.034,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",2.27,,
38383,ME27529/2,LORATADINA 10 mg X 10 TABLETAS,LORATADINA,,1.57,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loratadina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.27.529,"CALOX INTERNATIONAL, C.A.",0.94,X 10 TABLETAS,10
38384,ME27529/3,LORATADINA 10 mg X 20 TABLETAS,LORATADINA,,4.72,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loratadina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.27.529,"CALOX INTERNATIONAL, C.A.",2.83,X 20 TABLETAS,20
38385,ME40440,LORATADINA - AMBROXOL CLORHIDRATO 5 mg - 30 mg / 5 mL SOLUCION ORAL,LORATADINA - AMBROXOL CLORHIDRATO,,2.30,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Ambroxol - Loratadina,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.G.40.440,"LABORATORIOS KIMICEG, C.A.",1.38,,
38386,ME28201,LORATADINA 5 mg / 5 mL JARABE,LORATADINA,,2.83,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loratadina,Linea Farmacia,JARABE,true,false,true,false,,E.F.G.28.201,"GENVEN GENERICOS VENEZOLANOS, S.A.",1.7,,
38387,ME39257,LORATADINA 10 mg X 10 TABLETAS,LORATADINA,,3.60,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loratadina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.39.257,"BIOQUIMICA INTERNACIONAL, C.A.",2.16,X 10 TABLETAS,10
38388,ME39177,LORATADINA 10 mg X 10 TABLETAS,,,2.33,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.39.177,LABORATORIOS ALFA C X A,1.4,X 10 TABLETAS,10
38389,ME43383,LORATADINA - AMBROXOL CLORHIDRATO 5 mg - 30 mg X 10 TABLETAS,AMBROXOL CLORHIDRATO - LORATADINA,,4.87,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Ambroxol - Loratadina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.43.383,"LABORATORIOS KIMICEG, C.A.",2.92,X 10 TABLETAS,10
38390,ME42490,"LORATADINA - BETAMETASONA 5 mg - 0,25 mg COMPRIMIDOS",LORATADINA - BETAMETASONA,,6.07,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Betametasona - Loratadina,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.42.490,"LABORATORIOS SPEFAR VENEZOLANOS, S.A.",3.64,,
38391,ME29808,LORAVAL 5 mg / 5 mL JARABE,LORATADINA,,4.43,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loratadina,Linea Farmacia,JARABE,true,false,true,false,,E.F.29.808,"LABORATORIOS VALMOR, C.A.",2.66,,
38392,ME29176,LORAVAL 10 mg X 10 TABLETAS,LORATADINA,,3.02,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loratadina,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.29.176,"LABORATORIOS VALMOR, C.A.",1.81,X 10 TABLETAS,10
38393,ME37256,"LORECORT 1 mg - 0,05 mg / 5mL SOLUCION ORAL",,,35.62,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,SOLUCION ORAL,true,false,true,false,,E.F.37.256,"LABORATORIOS L.O. OFTALMI, C.A.",21.37,,
38394,ME27541,LOREX 1 mg / mL JARABE,LORATADINA,,4.23,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Loratadina,Linea Farmacia,JARABE,true,false,true,false,,E.F.27.541,"ESPECIALIDADES DOLLDER, C.A.",2.54,,
38395,ME29469/4,LOSARTAN POTASICO 50 mg X 30 COMPRIMIDOS RECUBIERTOS,LOSARTAN POTASICO,,2.10,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Losartan,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.29.469,"LABORATORIOS LETI, S.A.V.",1.26,X 30 COMPRIMIDOS RECUBIERTOS,30
38396,ME29469/2,LOSARTAN POTASICO 50 mg X 10 COMPRIMIDOS RECUBIERTOS,LOSARTAN POTASICO,,2.00,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Losartan,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.29.469,"LABORATORIOS LETI, S.A.V.",1.2,X 10 COMPRIMIDOS RECUBIERTOS,10
38397,ME29469/3,LOSARTAN POTASICO 50 mg X 20 COMPRIMIDOS RECUBIERTOS,LOSARTAN POTASICO,,2.17,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Losartan,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.29.469,"LABORATORIOS LETI, S.A.V.",1.3,X 20 COMPRIMIDOS RECUBIERTOS,20
38398,ME36979,"LOSARTAN POTASICO - HIDROCLOROTIAZIDA 50 mg - 12,5 mg COMPRIMIDOS RECU",,,3.98,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),,Linea Farmacia,COMPRIMIDOS,true,false,true,false,,E.F.G.36.979,"LABORATORIOS VARGAS, S.A.",2.39,,
38399,ME37542/2,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 mg - 25 mg X 10 TABLETAS RECUBIERTAS,LOSARTAN POTASICO - HIDROCLOROTIAZIDA,,3.60,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Hidroclorotiazida - Losartan,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.37.542,"LABORATORIO LA SANTE, C.A.",2.16,X 10 TABLETAS RECUBIERTAS,10
38400,ME37542/3,LOSARTAN POTASICO - HIDROCLOROTIAZIDA 100 mg - 25 mg X 30 TABLETAS RECUBIERTAS,LOSARTAN POTASICO - HIDROCLOROTIAZIDA,,10.93,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Hidroclorotiazida - Losartan,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.37.542,"LABORATORIO LA SANTE, C.A.",6.56,X 30 TABLETAS RECUBIERTAS,30
38401,ME35008,LOSARTAN POTASICO 50 mg X 30 TABLETAS RECUBIERTAS,LOSARTAN POTASICO,,4.68,,true,Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Wed Sep 09 2026 16:24:34 GMT-0400 (hora de Venezuela),Losartan,Linea Farmacia,TABLETAS,true,false,true,false,,E.F.G.35.008,"LABORATORIOS VALMOR, C.A.",2.81,X 30 TABLETAS RECUBIERTAS,30
