producto_id,sku,nombre_comercial,nucleo,foto_url,fuente,detalle
38670,ME30588,PLAVIX 75 MG X 14 COMPRIMIDOS RECUBIERTOS,PLAVIX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11151.jpg,cobeca,PLAVIX TAB 75MG X14 CLX
38671,ME31051,PLIDAN COMPUESTO 10 MG / 125 MG X 10 COMPRIMIDOS RECUBIERTOS,PLIDAN COMPUESTO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54271.jpg,cobeca,PLIDAN COMPUESTO COM REC 10/125MGX20 MEG
38672,HO31052/2,PLIDAN COMPUESTO 15 MG / 2 ML - 100 MG / 2 ML X 1 AMPOLLA,PLIDAN COMPUESTO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4114.jpg,cobeca,PLIDAN COMPUESTO INY 100MG/2ML X1 MEG
38675,HO29980,POLIAMIN 10 % (AMINOACIDOS CRISTALINOS) SOLUCION INYECTABLE INTRAVENOSA,POLIAMIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11096.jpg,cobeca,POLIAMIN SOL INY 10% 500ML BHR
38676,ME30697,POSTINOR 2 0.75 MG X 2 COMPRIMIDOS,POSTINOR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11368.jpg,cobeca,"POSTINOR COMP 0,75MG X2"
38677,ME42051,POTAX 10 MEQ X 100 TABLETAS DE LIBERACION PROLONGADA,POTAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26061.jpg,cobeca,POTAX TAB LP 10MG X100 MEG
38678,ME41289,PRALINA 75 MG X 14 CAPSULAS,PRALINA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17014.jpg,cobeca,PRALINA CAP 75MG X14 BIOTECH
38679,ME15805/2,PRAXONA 150 MG X 10 COMPRIMIDOS,PRAXONA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2991.jpg,cobeca,PRAXONA TAB X10 MEG
38680,ME15805/3,PRAXONA 150 MG X 24 COMPRIMIDOS,PRAXONA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2992.jpg,cobeca,PRAXONA TAB X24 MEG
38681,ME37032,PREDNA 15 MG / 5 ML SOLUCION ORAL,PREDNA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90974.jpg,cobeca,PREDNA SOL ORAL 15MG/5ML 60ML VARG
38698,ME41141,PRELIVAL 150 MG X 20 CAPSULAS,PRELIVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22390.jpg,cobeca,PRELIVAL CAP 150MG X20 VLM
38699,ME41142,PRELIVAL 75 MG X 20 CAPSULAS,PRELIVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22389.jpg,cobeca,PRELIVAL CAP 75MG X20 VLM
38700,ME36047,PRESIDERM 2 % UNGUENTO,PRESIDERM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11580.jpg,cobeca,PRESIDERM UNG 2% 15G MEG
38704,ME23774,PROTOSULFIL 1 % CREMA,PROTOSULFIL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5047.jpg,cobeca,PROTOSULFIL CREM 30G MEG
38706,ME35378,PROXIME 750 MG X 5 COMPRIMIDOS RECUBIERTOS,PROXIME,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8044.jpg,cobeca,PROXIME COMP REC 750MG X5 LETI
38707,ME37253,PULMOLET 1 MG / ML SUSPENSION PARA NEBULIZAR,PULMOLET,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91027.jpg,cobeca,PULMOLET SUSP P/NEB 1MG/ML 15ML LETI
38712,ME42736,QUETIVAL 100 MG X 30 TABLETAS RECUBIERTAS,QUETIVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27422.jpg,cobeca,QUETIVAL TAB REC 100MG X30 VLM
38713,ME43563,QUETIVAL 200 MG X 30 TABLETAS RECUBIERTAS,QUETIVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52493.jpg,cobeca,QUETIVAL TAB REC 200MG X30 VLM
38714,ME42737,QUETIVAL 25 MG X 30 TABLETAS RECUBIERTAS,QUETIVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27421.jpg,cobeca,QUETIVAL TAB REC 25MG X30 VLM
38715,ME35503,QUINOMAX 0.5 % SOLUCION OFTALMICA,QUINOMAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8458.jpg,cobeca,"QUINOMAX SOL OFT 0,50% 5ML L.O"
38717,ME40243,RAMIPRES 5 MG X 30 COMPRIMIDOS,RAMIPRES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18617.jpg,cobeca,RAMIPRES COMP 5MG X30 MEG
38722,ME39265,REGULIP 20 MG X 30 TABLETAS,REGULIP,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95311.jpg,cobeca,REGULIP TAB 20MG X30 FAR
38725,ME30106,RIDAL 2 MG X 20 COMPRIMIDOS RECUBIERTOS,RIDAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11398.jpg,cobeca,RIDAL COMP 2MG X20 MEG
38726,ME30105,RIDAL 3 MG X 20 COMPRIMIDOS RECUBIERTOS,RIDAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11399.jpg,cobeca,RIDAL COMP 3MG X20 MEG
38727,ME36450,RIDAL 1 MG X 20 COMPRIMIDOS RECUBIERTOS,RIDAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90076.jpg,cobeca,RIDAL COMP REC 1MG X20 MEG
38728,ME39709,RIDAL 1 MG / ML SOLUCION ORAL,RIDAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96311.jpg,cobeca,RIDAL GTS 1MG/ML 20ML MEG
38729,ME39775/3,RIFAMIX 200 MG X 12 COMPRIMIDOS RECUBIERTOS,RIFAMIX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99098.jpg,cobeca,RIFAMIX COMP REC 200MG X12 LETI
39355,ME35116,RINARIS 5 MG - 60 MG X 10 TABLETAS RECUBIERTAS,RINARIS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16753.jpg,cobeca,RINARIS TAB REC 5MG/60MG X10 FAR
38734,ME32231,RINOLAST 120 MG X 10 TABLETAS RECUBIERTAS,RINOLAST,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6448.jpg,cobeca,RINOLAST TAB 120MG X10 FAR
38735,ME30711,RINOMAX 0.25 % - 0.125 % - 0.25 % SOLUCION NASAL,RINOMAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2250.jpg,cobeca,RINOMAX SOL NASAL 15ML L.O
38736,ME28992,RISPERID 2 MG X 30 COMPRIMIDOS RECUBIERTOS,RISPERID,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94360.jpg,cobeca,RISPERID COMP 2MG X30 MEG
38737,ME28993,RISPERID 3 MG X 30 COMPRIMIDOS RECUBIERTOS,RISPERID,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94359.jpg,cobeca,RISPERID COMP 3MG X30 MEG
38738,ME36861,RISPERID 1 MG / ML X 30 SOLUCION ORAL,RISPERID,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90686.jpg,cobeca,RISPERID GTS 1MG/ML 20ML MEG
38741,ME44735,RISTONEL 100 MG X 30 COMPRIMIDOS RECUBIERTOS,RISTONEL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53559.jpg,cobeca,RISTONEL COMP 100MG X30 CLX
38742,ME44734,RISTONEL 50 MG X 30 COMPRIMIDOS RECUBIERTOS,RISTONEL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53558.jpg,cobeca,RISTONEL COMP 50MG X30 CLX
38743,ME42436,RITROMI 500 MG X 10 TABLETAS RECUBIERTAS,RITROMI,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29497.jpg,cobeca,RITROMI TAB/REC 500MG X 10
38747,ME43974,RONARES 500 MG - 4 MG X 10 COMPRIMIDOS,RONARES,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53742.jpg,cobeca,RONARES COMP 500MG/4MG X10 RNV
38753,ME35905,ROVARTAL 10 MG X 30 COMPRIMIDOS RECUBIERTOS,ROVARTAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9989.jpg,cobeca,ROVARTAL COMP REC 10MG X30 MEG
38754,ME38325,ROVARTAL 40 MG X 30 COMPRIMIDOS RECUBIERTOS,ROVARTAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94461.jpg,cobeca,ROVARTAL COMP REC 40MG X30 MEG
38755,ME37201/2,ROWELUK 5 MG X 10 COMPRIMIDOS MASTICABLES,ROWELUK,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26093.jpg,cobeca,ROWELUK COMP MAST 5MG X10 MEG
38756,ME37201/3,ROWELUK 5 MG X 30 COMPRIMIDOS MASTICABLES,ROWELUK,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92735.jpg,cobeca,ROWELUK-5 COMP MAST X30 MEG
38758,ME37200/3,ROWELUK 4 MG X 30 COMPRIMIDOS MASTICABLES,ROWELUK,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92735.jpg,cobeca,ROWELUK-5 COMP MAST X30 MEG
38759,ME37200/2,ROWELUK 4 MG X 10 COMPRIMIDOS MASTICABLES,ROWELUK,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25403.jpg,cobeca,ROWELUK-4 COMP MAST PED 4MG X10 MEG
38760,ME43848,RUBIZON 20 MG X 35 TABLETAS RECUBIERTAS,RUBIZON,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54290.jpg,cobeca,RUBIZON TAB REC 20MG X35 COFA
38761,ME43810,SADOXOL 50 MG X 30 TABLETAS,SADOXOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54369.jpg,cobeca,SADOXOL TAB 50MG X30 SIEG
38766,ME29493,SAVER 500 MG X 5 COMPRIMIDOS RECUBIERTOS,SAVER,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/207.jpg,cobeca,SAVER COMP 500MG X5 ELM
38773,ME37680,SECNIDEX 500 MG X 4 TABLETAS RECUBIERTAS,SECNIDEX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92854.jpg,cobeca,SECNIDEX TAB REC 500MG X4 PLX
38774,ME33722,SELENE 400 UI - 70 MCG X 30 CAPSULAS BLANDAS,SELENE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4898.jpg,cobeca,SELENE CAP BLD 400UI/70MCG X30 VIV
38776,ME31374,SERETIDE 25 MCG - 50 MCG DOSIS X 120 SUSPENSION PARA INHALACION ORAL,SERETIDE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50864.jpg,cobeca,SERETIDE SUSP INH 25MG/50MCG X120 DOSIS
38777,ME32712,SERLINE 100 MG X 10 COMPRIMIDOS,SERLINE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3699.jpg,cobeca,SERLINE COMP 100MG X10 MEG
38778,ME30171/2,SERLINE 50 MG X 10 COMPRIMIDOS,SERLINE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11400.jpg,cobeca,SERLINE COMP 50MG X10 MEG
38787,ME34530,SESAREN XR 150 MG X 15 CAPSULAS CON MICROGRANULOS DE LIBERACION PROLONGADA,SESAREN XR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8574.jpg,cobeca,SESAREN XR CAP 150MG X15 MEG
38788,ME43900,SIDAZOL 100 MG X 30 TABLETAS,SIDAZOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53221.jpg,cobeca,SIDAZOL TAB 100MG X30 COFA
38789,ME43899,SIDAZOL 50 MG X 30 TABLETAS,SIDAZOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53222.jpg,cobeca,SIDAZOL TAB 50MG X30 COFA
38790,ME44582,SIGLUTAN 50 MG-500 MG X 30 TABLETAS RECUBIERTAS,SIGLUTAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22555.jpg,cobeca,SIGLUTAN TAB 50MG/500MG X30 ZORIAK
38794,ME42444/2,SILDEX 100 MG X 1 TABLETA RECUBIERTA,SILDEX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23468.jpg,cobeca,SILDEX TAB 100MG X1 PLX
38795,ME42444/3,SILDEX 100 MG X 2 TABLETAS RECUBIERTAS,SILDEX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23469.jpg,cobeca,SILDEX TAB 100MG X2 PLX
38796,ME37030/2,SILDEX 50 MG X 1 TABLETA RECUBIERTA,SILDEX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90912.jpg,cobeca,SILDEX TAB 50MG X1 PLX
38797,ME37030/3,SILDEX 50 MG X 2 TABLETAS RECUBIERTAS,SILDEX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94885.jpg,cobeca,SILDEX TAB REC 50MG X2 PLX
38798,ME41645,SINUTIL 80 MG - 0.5 MG / ML SOLUCION ORAL,SINUTIL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19538.jpg,cobeca,"SINUTIL GTS 80/0,5 MG/ML 30ML VIN"
38803,ME40375,SITAGLIS MET 50 MG-1000 MG X 28 COMPRIMIDOS RECUBIERTOS,SITAGLIS MET,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26930.jpg,cobeca,SITAGLIS MET COMP REC 50/1000MG X28 LETI
38804,ME31026,SOMAZINA 500 MG X 30 COMPRIMIDOS RECUBIERTOS,SOMAZINA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1568.jpg,cobeca,SOMAZINA COM 500 MG X 30
38811,ME43187,SULIXTRA 0.4 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,SULIXTRA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21026.jpg,cobeca,"SULIXTRA CAP LP 0,4MG X30 FC"
38812,ME43279/2,SULIXTRA DUO 0.4 MG - 0.5 MG X 10 CAPSULAS DE LIBERACION PROLONGADA,SULIXTRA DUO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21023.jpg,cobeca,"SULIXTRA DUO CAP LP 0,4MG/0,5MG X10 FC"
38813,ME43279/3,SULIXTRA DUO 0.4 MG - 0.5 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,SULIXTRA DUO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21024.jpg,cobeca,"SULIXTRA DUO CAP LP 0,4MG/0,5MG X30 FC"
38814,ME44472,SULPIR 25 MG X 30 COMPRIMIDOS,SULPIR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52407.jpg,cobeca,SULPIR COMP 25MG X30 ZUO
38816,ME44577,SULTRIM 400 MG – 80 MG X 20 TABLETAS,SULTRIM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52000.jpg,cobeca,SULTRIM TAB 400MG/80MG X20 ALESS
38817,ME28856,SUPRAMYCINA FORTE 200 MG X 10 TABLETAS,SUPRAMYCINA FORTE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52474.jpg,cobeca,SUPRAMYCINA FORTE TAB 200MG X10 CR CCM
38818,ME28673,SUPRAMYCINA 100 MG X 10 TABLETAS,SUPRAMYCINA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52475.jpg,cobeca,SUPRAMYCINA TAB 100MG X10 CR CCM
38819,ME39943,SURIDE 25 MG X 30 COMPRIMIDOS RECUBIERTOS,SURIDE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98364.jpg,cobeca,SURIDE COM 25MG X30 BIOTECH
38820,ME40210,TACHIFORTE 1 G X 20 TABLETAS,TACHIFORTE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13061.jpg,cobeca,TACHIFORTE TAB 1G X20 ELM
38821,ME35368,TACHIFORTE 650 MG X 10 TABLETAS,TACHIFORTE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/93366.jpg,cobeca,TACHIFORTE TAB 650MG X10 ELM
38822,ME23819,TACHIPIRIN 125 MG X 6 SUPOSITORIOS,TACHIPIRIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5253.jpg,cobeca,TACHIPIRIN SUP PED 125MG X6 ELM
38824,ME38718/2,TADAFOX 20 MG X 1 TABLETA RECUBIERTA,TADAFOX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99317.jpg,cobeca,TADAFOX TAB REC 20MG X1 VLM
38825,ME38718/3,TADAFOX 20 MG X 2 TABLETAS RECUBIERTAS,TADAFOX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99316.jpg,cobeca,TADAFOX TAB REC 20MG X2 VLM
38829,ME41780,TADIFIL 5 MG X 30 COMPRIMIDOS RECUBIERTOS,TADIFIL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16883.jpg,cobeca,TADIFIL COMP 5MG X30 MEG
38830,ME38637/2,TADIFIL 20 MG X 1 COMPRIMIDO RECUBIERTO,TADIFIL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99201.jpg,cobeca,TADIFIL COMP REC 20MG X1 MEG
38831,ME38637/3,TADIFIL 20 MG X 2 COMPRIMIDOS RECUBIERTOS,TADIFIL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99199.jpg,cobeca,TADIFIL COMP REC 20MG X2 MEG
38832,ME32057,TALERC 10 MG X 10 COMPRIMIDOS,TALERC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8473.jpg,cobeca,TALERC COMP 10MG X10 DLR
39587,ME33286,TALERC 10 MG / ML SOLUCION ORAL,TALERC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8537.jpg,cobeca,TALERC SOL GTS 10MG/ML 15ML DLR
38835,ME28274,TALZIC 10 MG X 10 COMPRIMIDOS RECUBIERTOS,TALZIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10310.jpg,cobeca,TALZIC COMP 10MG X10 ELM
38836,ME29348,TALZIC 10 MG / ML SOLUCION ORAL,TALZIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10891.jpg,cobeca,TALZIC SOL GTS 10MG/ML 20ML ELM
38837,ME32457,TALZIC 1 MG / ML SOLUCION ORAL,TALZIC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3978.jpg,cobeca,TALZIC SOL ORAL PED 1MG/ML 120ML ELM
39383,ME39471,TAMOA 250 MG COMPRIMIDOS MASTICABLES,TAMOA,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95723.jpg,cobeca,TAMOA TAB MAST 250MG X6 BIOTECH
38839,ME42467/3,TAMOSTIN 0.4 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,TAMOSTIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54206.jpg,cobeca,"TAMOSTIN CAP LP 0,4MG X30 LETI"
38848,ME36643/3,TEKRON 200 MG X 30 COMPRIMIDOS RECUBIERTOS,TEKRON,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/90990.jpg,cobeca,TEKRON COMP REC 200MG X30 LETI
38849,ME28561/3,TENSOMAX 30 MG X 30 CAPSULAS DE LIBERACION PROLONGADA,TENSOMAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30143.jpg,cobeca,TENSOMAX LP CAP 30 MG X 30
38851,ME24973,TENSOPIN 20 MG / ML SOLUCION ORAL,TENSOPIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6991.jpg,cobeca,TENSOPIN GTS 20ML LETI
38857,ME38849,TIALIN 100 MG X 10 COMPRIMIDOS,TIALIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13811.jpg,cobeca,TIALIN COMP 100MG X10 MEG
38858,ME30062/2,TIALIN 50 MG X 10 COMPRIMIDOS,TIALIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10964.jpg,cobeca,TIALIN COMP 50MG X10 MEG
38859,ME30062/3,TIALIN 50 MG X 30 COMPRIMIDOS,TIALIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1374.jpg,cobeca,TIALIN COMP 50MG X30 MEG
38860,ME43421,TIDOR 2 % - 0.5 % SOLUCION OFTALMICA,TIDOR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25402.jpg,cobeca,"TIDOR SOL OFT 2%/0,5% 5ML PHARME"
38865,ME42787,TIOCHAX PLUS 400 MG - 4 MG X 10 TABLETAS RECUBIERTAS,TIOCHAX PLUS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26615.jpg,cobeca,TIOCHAX PLUS TAB REC 400/4MG X10 PLX
38866,ME21386,TIOCHAX 4 MG X 12 COMPRIMIDOS,TIOCHAX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91151.jpg,cobeca,TIOCHAX TAB 4MG X12 PLX
38867,ME39852,TIOCOL 8 MG X 10 TABLETAS RECUBIERTAS,TIOCOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26009.jpg,cobeca,TIOCOL TAB REC 8MG X10 PHARME
38877,ME24679,TOBRASOL 0.3 % SOLUCION OFTALMICA,TOBRASOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8684.jpg,cobeca,"TOBRASOL SOL OFT 0,3% 5ML L.O"
38878,ME33963,TODENAC 0.3 % - 0.1 % SOLUCION OFTALMICA,TODENAC,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5780.jpg,cobeca,TODENAC SOL OFT 5ML L.O
38879,ME14318,TOLNAFTAN 1 % SOLUCION,TOLNAFTAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3539.jpg,cobeca,TOLNAFTAN CREM 30G MEG
38881,ME34754,TONUM 1 MG / ML SUSPENSION ORAL,TONUM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9640.jpg,cobeca,TONUM SUSP ORAL 1MG/ML 100ML BIOTECH
38882,ME34350,TONUM 10 MG X 30 TABLETAS,TONUM,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95057.jpg,cobeca,TONUM TAB 10MG X30 BIOTECH
38883,ME41710,TORIVAS 50 MG X 30 TABLETAS RECUBIERTAS,TORIVAS,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/15607.jpg,cobeca,TORIVAS TAB REC 50MG X30 CLX
38885,ME40448,TRACEVAL 325 MG - 37.5 MG X 20 TABLETAS RECUBIERTAS,TRACEVAL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99313.jpg,cobeca,"TRACEVAL TAB REC 325MG/37,5MG X20 VLM"
38886,ME42277,TRACTIL FORTE 8 MG X 10 COMPRIMIDOS,TRACTIL FORTE,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28504.jpg,cobeca,TRACTIL FORTE COM 8 MG X 10
38887,ME20834,TRACTIL 4 MG X 12 COMPRIMIDOS,TRACTIL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4638.jpg,cobeca,TRACTIL TAB 4MG X12 RNV
38888,ME44131,TRALIX 50 MG X 30 TABLETAS,TRALIX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50749.jpg,cobeca,TRALIX TAB 50MG X 30
38891,ME43933,TRICOX 60 MG X 14 TABLETAS RECUBIERTAS,TRICOX,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50716.jpg,cobeca,TRICOX TAB/REC 60MG X 14
38892,ME43627,TRIMBUTOP 200 MG X 10 COMPRIMIDOS,TRIMBUTOP,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54049.jpg,cobeca,TRIMBUTOP COMP 200MG X10 DISK
38897,ME23718,TRIPUR 80 MG - 400 MG X 20 COMPRIMIDOS,TRIPUR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6516.jpg,cobeca,TRIPUR COMP X20 PHARME
38898,ME22572,TRITTICO 100 MG X 30 TABLETAS,TRITTICO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4228.jpg,cobeca,TRITTICO TAB 100MG X30 ELM
38899,ME22699,TRITTICO 50 MG X 30 TABLETAS,TRITTICO,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4227.jpg,cobeca,TRITTICO TAB 50MG X30 ELM
38900,ME25349,ULCENOL 20 MG X 10 TABLETAS,ULCENOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2298.jpg,cobeca,ULCENOL TAB 20MG X10
38901,ME25348,ULCENOL 40 MG X 20 TABLETAS,ULCENOL,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92083.jpg,cobeca,ULCENOL TAB 40MG X20 ELM
38902,ME25477,ULCON 1 G X 20 TABLETAS,ULCON,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16823.jpg,cobeca,ULCON TAB 1G X20 FAR
38903,ME43430,ULCRAF 1 G / 5 ML SUSPENSION ORAL,ULCRAF,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50165.jpg,cobeca,ULCRAF SUSP ORAL 1G/5ML S/NARANJA X200ML
38904,ME36772/2,ULGARIN 20 MG X 16 CAPSULAS,ULGARIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23023.jpg,cobeca,ULGARIN CAP 20MG X16 LETI
38905,ME36772/3,ULGARIN 20 MG X 28 CAPSULAS,ULGARIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13252.jpg,cobeca,ULGARIN CAP 20MG X28 LETI
38906,ME36645/2,ULGARIN 40 MG X 16 CAPSULAS,ULGARIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23886.jpg,cobeca,ULGARIN CAP 40MG X16 LETI
38907,ME36645/3,ULGARIN 40 MG X 32 CAPSULAS,ULGARIN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13323.jpg,cobeca,ULGARIN CAP 40MG X32 LETI
38908,ME43344,ULTAMYN 750 MG X 10 TABLETAS RECUBIERTAS,ULTAMYN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27001.jpg,cobeca,ULTAMYN TAB 750MG X10 ANG/H
38909,ME43520,URODUTAN 200 MG X 10 TABLETAS RECUBIERTAS,URODUTAN,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22852.jpg,cobeca,URODUTAN TAB 200MG X10 FC
38911,ME38639,VALACICLOVIR 500 MG X 10 TABLETAS RECUBIERTAS,VALACICLOVIR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24670.jpg,cobeca,VALACICLOVIR TAB 500MG X10 ADN
38934,ME43273/3,VASPITOR 20 MG X 30 COMPRIMIDOS RECUBIERTOS,VASPITOR,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50578.jpg,cobeca,VASPITOR COM/REC 20MG X 30
