producto_id,orden,estado,propuesta,accion,metodo,score,ref_id,ref_nombre,atc_id
38662,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38663,1,ok,Pinaveerium Bromuro,revisar,fuzzy,0.652,2773,Pinaverio Bromuro,218
38664,1,ok,Pinaveerium Bromuro,revisar,fuzzy,0.652,2773,Pinaverio Bromuro,218
38667,1,ok,Piperazina,revisar,sin_match,0,,,
38674,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38675,1,ok,Aminoácidos Cristalinos,revisar,sin_match,0,,,
38677,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38700,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38701,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38704,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38705,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38716,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38731,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38732,1,ok,Solución de Ringer Lactato,revisar,sin_match,0,,,
38735,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38754,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38763,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38764,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38794,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38795,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38809,1,ok,Sulfadiazina de Plata,revisar,fuzzy,0.591,3245,Sulfadiazina,3334
38811,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38812,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38813,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38838,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38841,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38845,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38856,1,ok,Terbinafina Clorhidrato,revisar,sin_match,0,,,
38858,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38859,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38860,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38861,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38862,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38880,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38884,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38885,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38889,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38896,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38908,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38910,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38912,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38936,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38937,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38938,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38939,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38971,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38972,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38975,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38976,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38977,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38978,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38979,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38980,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38991,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38996,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
38997,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39000,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39002,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39003,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39004,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39064,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39065,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39066,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39067,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39068,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39069,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39088,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39089,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39104,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39136,1,ok,Clorhidrato de Morfina,revisar,sin_match,0,,,
39138,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39158,1,ok,Complejo de Vitamina B,revisar,sin_match,0,,,
39238,1,ok,Gluconato de Calcio,revisar,fuzzy,0.567,1657,Gluconato Calcio Monohidrato,
39273,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39274,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39275,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39313,1,ok,Nafazolina Clorhidrato,revisar,sin_match,0,,,
39343,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39344,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39352,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39354,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39356,1,ok,Solución Ringer Lactato,revisar,sin_match,0,,,
39418,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39421,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39449,1,ok,Hioscina N-Butilbromuro,revisar,sin_match,0,,,
39540,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39547,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39548,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39550,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39551,1,ok,Fosfato de Sodio Monobásico,revisar,sin_match,0,,,
39551,2,ok,Fosfato de Sodio Dibásico,revisar,fuzzy,0.567,1536,Fosfato Potasico Dibasico,
39563,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39576,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39577,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39597,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39635,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39649,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39655,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39663,1,ok,Bromexina,revisar,fuzzy,0.615,530,Bromhexina,6110
39664,1,ok,Bromexina Clorhidrato,revisar,sin_match,0,,,
39684,1,ok,Citrato de Calcio,revisar,sin_match,0,,,
39690,1,ok,Cloruro Sódico,revisar,fuzzy,0.706,3995,Sodio Cloruro,7330
39694,1,ok,Complejo de Vitamina B,revisar,sin_match,0,,,
39696,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39697,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39698,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39700,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39704,1,ok,Diclofenaco Potásico,revisar,fuzzy,0.6,1073,Diclofenaco,2675
39705,1,ok,Diclofenac Potásico,revisar,sin_match,0,,,
39723,1,ok,Fexofenadina Clorhidrato,revisar,sin_match,0,,,
39726,1,ok,Flavoxato Clorhidrato,revisar,sin_match,0,,,
39745,1,ok,Ketorolaco Trometamina,revisar,fuzzy,0.731,1957,Ketorolaco Trometamol,1161
39746,1,ok,Ketorolaco Trometamina,revisar,fuzzy,0.731,1957,Ketorolaco Trometamol,1161
39770,1,ok,Magnesio Glicinato,revisar,sin_match,0,,,
39771,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39811,1,ok,Lisado Bacteriano,revisar,sin_match,0,,,
39830,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39869,1,ok,"Complejo Vitamina B1, B2, B6, B12",revisar,sin_match,0,,,
39880,1,ok,Diclofenac Dietilamino,revisar,fuzzy,0.72,1074,Diclofenaco Dietilamina,2675
39898,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39901,1,ok,Butilbromuro de Hioscina,revisar,sin_match,0,,,
39911,1,ok,Hidrocortisona Sódico,revisar,fuzzy,0.682,1740,Hidrocortisona,3090
