producto_id,sku,nombre_comercial,nucleo,molecula,laboratorio,foto_url,fuente,detalle
38926,ME38613,VALSARTAN - HIDROCLOROTIAZIDA 80 MG - 12.5 MG X 30 TABLETAS RECUBIERTAS,VALSARTAN - HIDROCLOROTIAZIDA,Hidroclorotiazida - Valsartan,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99154.jpg,cobeca,"CANDER HCT TAB 8MG/12,5MG X30 VLM"
38927,ME33646/2,VASATEN HCT 80 MG - 12.5 MG X 10 COMPRIMIDOS RECUBIERTOS,VASATEN HCT,Hidroclorotiazida - Valsartan,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99300.jpg,cobeca,LOSARTAN POT/HIDROC COM/REC 50/12.5MGX30
38928,ME33646/3,VASATEN HCT 80 MG - 12.5 MG X 14 COMPRIMIDOS RECUBIERTOS,VASATEN HCT,Hidroclorotiazida - Valsartan,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99300.jpg,cobeca,LOSARTAN POT/HIDROC COM/REC 50/12.5MGX30
38945,ME43348/3,DIOSMINA - HESPERIDINA 450 MG - 50 MG X 30 CAPSULAS BLANDAS,DIOSMINA - HESPERIDINA,Hesperidina,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9750.jpg,cobeca,VIT E CAP BLD 400MG X30 VIV
38957,ME39856/2,FARMAD 1000 UI X 30 TABLETAS RECUBIERTAS,FARMAD,Vitamina D3,LABORATORIOS FARMA S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96976.jpg,cobeca,FARMA D TAB 1000UI X30 FAR
39008,ME31636,ACETAMINOFEN 120 MG / 5 ML JARABE,ACETAMINOFEN,Acetaminofen,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1978.jpg,cobeca,ACETAMINOFEN JBE S/ALCOHOL 120ML COFA
39009,ME43970,ACETAMINOFEN 125 MG SUPOSITORIOS,ACETAMINOFEN,Acetaminofen,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53592.jpg,cobeca,ACETAMINOFEN SUP 125MG X8 VARG
39010,ME33906,ACETAMINOFEN 650 MG X 10 TABLETAS,ACETAMINOFEN,Acetaminofen,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6236.jpg,cobeca,ACETAMINOFEN TAB 650MG X10 CLX
39011,ME43427/2,ACETAMINOFEN 500 MG X 10 TABLETAS,ACETAMINOFEN,Acetaminofen,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52390.jpg,cobeca,ACETAMINOFEN TAB 650MG X10 L.O
39013,ME41663,ACETAMINOFEN 650 MG X 10 COMPRIMIDOS,ACETAMINOFEN,Acetaminofen,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21858.jpg,cobeca,ACETAMINOFEN COMP 650MG X10 LETI
39018,ME29911/2,ACIDO FOLICO 10 MG X 20 TABLETAS,ACIDO FOLICO,Folico Acido,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10752.jpg,cobeca,ACIDO FOLICO TAB 10MG X20 MEY
39019,ME29911/3,ACIDO FOLICO 10 MG X 30 TABLETAS,ACIDO FOLICO,Folico Acido,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91658.jpg,cobeca,ACIDO FOLICO TAB 10MG X30 MEY
39022,ME29912,ACIDO FOLICO 5 MG X 30 TABLETAS,ACIDO FOLICO,Folico Acido,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21981.jpg,cobeca,ACIDO FOLICO TAB 5MG X30 MEY
39023,ME31178,ACIDO FOLICO 10 MG / ML SOLUCION ORAL,ACIDO FOLICO,Folico Acido,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2643.jpg,cobeca,ACIDO FOLICO GTS 10MG 15ML MEY
39026,ME44293,OLOCOF 0.02 % SOLUCION OFTALMICA,OLOCOF,Olopatadina,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20806.jpg,cobeca,LAGRICOF SOL OFT 15ML COFA
39027,ME33777/2,AIRON 5 MG X 10 TABLETAS MASTICABLES,AIRON,Montelukast,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6742.jpg,cobeca,AIRON TAB MAST 4MG X10 L.O
39029,ME39048/2,ALBENDAZOL 200 MG X 2 TABLETAS MASTICABLES SABOR A BANANA,ALBENDAZOL,Albendazol,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13063.jpg,cobeca,ALBENDAZOL TAB MAST T/FRUTTI 200MGX2 CLX
39030,ME39048/3,ALBENDAZOL 200 MG X 6 TABLETAS MASTICABLES SABOR A BANANA,ALBENDAZOL,Albendazol,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13063.jpg,cobeca,ALBENDAZOL TAB MAST T/FRUTTI 200MGX2 CLX
39032,ME34717,ALIPAL FORTE NOCHE 650 MG - 4 MG X 12 CAPSULAS,ALIPAL FORTE NOCHE,Acetaminofen - Clorfeniramina,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21385.jpg,cobeca,LISIN BE SUPLEM ALIMENTICIO120ML BIOTECH
39034,ME41701,ALIVET PLUS COMPRIMIDOS RECUBIERTOS,ALIVET PLUS COMPRIMIDOS RECUBIERTOS,Acetaminofen - Clorfeniramina - Dextrometorfano - Fenilefrina,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51787.jpg,cobeca,ALIVET PLUS COMP 650/20/10/4MG X10 LETI
39035,ME30270/2,AMLODIPINA 10 MG X 20 TABLETAS,AMLODIPINA,Amlodipino,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92638.jpg,cobeca,AMLODIPINA TAB 10MG X20 KIMIC
39036,ME30270/3,AMLODIPINA 10 MG X 30 TABLETAS,AMLODIPINA,Amlodipino,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/12027.jpg,cobeca,AMLODIPINA TAB 5MG X30 KIMIC
39039,ME44262,BISOPROLOL FUMARATO - AMLODIPINA 5 MG - 10 MG COMPRIMIDOS,BISOPROLOL FUMARATO - AMLODIPINA,Amlodipino - Bisoprolol,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23206.jpg,cobeca,NEUROMIX COMP REC X30 LETI
39041,ME30269,AMLODIPINA 5 MG X 30 TABLETAS,AMLODIPINA,Amlodipino,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/12027.jpg,cobeca,AMLODIPINA TAB 5MG X30 KIMIC
39045,ME35012,AMOXICILINA 500 MG X 12 CAPSULAS,AMOXICILINA,Amoxicilina,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96769.jpg,cobeca,AMOXICILINA CAP 500MG X 12 GENCER
39047,ME34160,AMOXICILINA - ACIDO CLAVULANICO 400 MG - 57 MG / 5 ML POLVO PARA SUSPENSION ORAL,AMOXICILINA - ACIDO CLAVULANICO,Amoxicilina - Clavulanato Potasio,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13416.jpg,cobeca,AMOXICI/AC CLAVU 400/57MG/5ML 70ML LETI
39075,ME40610,ARESAN HCT 20 MG - 12.5 MG X 10 TABLETAS RECUBIERTAS,ARESAN HCT,Hidroclorotiazida - Olmesartan Medoxomilo,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21385.jpg,cobeca,LISIN BE SUPLEM ALIMENTICIO120ML BIOTECH
39077,ME41093,ASCAFYL SC 80 MG - 0.4 MG / ML SOLUCION ORAL,ASCAFYL SC,Acetaminofen - Clorfeniramina,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8960.jpg,cobeca,DOCE PLEX ELIX  120ML MEY
39082,ME26047,ATENOLOL 100 MG COMPRIMIDOS,ATENOLOL,Atenolol,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3271.jpg,cobeca,ATENOLOL COM 100 MG X 30 GENVEN
39083,ME27910,ATENOLOL 50 MG X 30 COMPRIMIDOS,ATENOLOL,Atenolol,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3028.jpg,cobeca,ATENOLOL TAB 50MG X30 KIMIC
39084,ME43982,ATORVASTATINA - EZETIMIBA 20 MG - 10 MG COMPRIMIDOS RECUBIERTOS,ATORVASTATINA - EZETIMIBA,Atorvastatina - Ezetimiba,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23206.jpg,cobeca,NEUROMIX COMP REC X30 LETI
39087,ME39007,ATORVASTATINA 40 MG X 30 TABLETAS RECUBIERTAS,ATORVASTATINA,,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51294.jpg,cobeca,ATORVASTATINA TAB REC 40MG X30 VLM
39090,ME28805,AZITROMICINA 500 MG COMPRIMIDOS RECUBIERTOS,AZITROMICINA,Azitromicina,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6090.jpg,cobeca,AZITROMICINA COMP 500MG X5 LETI
39092,ME20308,BACITRACINA 500 UI / G UNGUENTO,BACITRACINA,Bacitracina,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/338.jpg,cobeca,BACITRACINA UNG 15G MEG
39095,ME16167,BETADERM CON GENTAMICINA 0.1 % - 0.1 % X 1 CREMA,BETADERM CON GENTAMICINA,Betametasona - Gentamicina,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21385.jpg,cobeca,LISIN BE SUPLEM ALIMENTICIO120ML BIOTECH
39096,HO22899,BETAMETASONA 4 MG / ML X 1 AMPOLLA,BETAMETASONA,,"LABORATORIOS VALMOR, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2117.jpg,cobeca,BETAMETASONA INY 4MG/1ML X1 VLM
39101,ME44721,BIOTALOL PE 10 MG - 5 MG COMPRIMIDOS RECUBIERTOS,BIOTALOL PE,Bisoprolol - Perindopril,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23206.jpg,cobeca,NEUROMIX COMP REC X30 LETI
39103,ME44717,BIOTALOL PE 5 MG - 10 MG COMPRIMIDOS RECUBIERTOS,BIOTALOL PE,Bisoprolol - Perindopril,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23206.jpg,cobeca,NEUROMIX COMP REC X30 LETI
39106,ME39139,BISOPROLOL FUMARATO 2.5 MG X 30 TABLETAS RECUBIERTAS,BISOPROLOL FUMARATO,Bisoprolol,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97002.jpg,cobeca,"BISOPROLOL TAB 2,5MG X 30 CALOX"
39122,ME28953/3,CAPTOPRIL 25 MG X 30 TABLETAS,CAPTOPRIL,Captopril,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53796.jpg,cobeca,CAPTOPRIL TAB 25MG X30 KIMIC
39123,ME28953/2,CAPTOPRIL 25 MG X 20 TABLETAS,CAPTOPRIL,Captopril,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3029.jpg,cobeca,CAPTOPRIL TAB 25MG X20 KIMIC
39124,ME36838,CARBAMAZEPINA 200 MG COMPRIMIDOS RECUBIERTOS DE LIBERACION CONTROLADA,CARBAMAZEPINA,Carbamazepina,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99338.jpg,cobeca,CARBAMAZEPINA COMP 200MG X30 LETI
39127,ME43086,CARICEL 2 MG - 0.02 MG COMPRIMIDOS RECUBIERTOS,CARICEL,Etinilestradiol,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96044.jpg,cobeca,CARICEL COMR 2MG/30MCG X 21
39128,ME35571/2,CARVEDILOL 12.5 MG X 20 TABLETAS RECUBIERTAS,CARVEDILOL,Carvedilol,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24435.jpg,cobeca,"CARVEDILOL TAB REC 12,5MG X20 KIMIC"
39129,ME35571/3,CARVEDILOL 12.5 MG X 30 TABLETAS RECUBIERTAS,CARVEDILOL,Carvedilol,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54224.jpg,cobeca,"CARVEDILOL TAB REC 12,5MG X30 KIMIC"
39130,ME40369,CARVEDILOL 25 MG X 20 TABLETAS RECUBIERTAS,CARVEDILOL,Carvedilol,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24436.jpg,cobeca,CARVEDILOL TAB REC 25MG X20 KIMIC
39131,ME36805,CARVEDILOL 6.25 MG COMPRIMIDOS,CARVEDILOL,Carvedilol,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98456.jpg,cobeca,CARVEDILOL COM 6.25 MG X 30
39135,ME31589,CETIRIZINA 1 MG / ML SOLUCION ORAL,CETIRIZINA,Cetirizina,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1861.jpg,cobeca,CETIRIZINA SOL PED 1M/ML 60ML LETI
39139,ME36304,CIPROFLOXACINA 500 MG COMPRIMIDOS RECUBIERTOS,CIPROFLOXACINA,,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53267.jpg,cobeca,CIPROFLOXACINA COMP REC 500MG X14 VARG
39140,ME40297,CIPROFLOXACINA 500 MG COMPRIMIDOS RECUBIERTOS DE LIBERACION PROGRAMADA,CIPROFLOXACINA,,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51885.jpg,cobeca,CIPROFLOXACINA COMP REC 500 X14 LETI
39141,ME30837,CIPROFLOXACINA 500 MG X 6 TABLETAS RECUBIERTAS,CIPROFLOXACINA,,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1615.jpg,cobeca,CIPROFLOXACINA TAB 500MG X6 KIMIC
39146,ME34986,GYNO CLOCIM 1 % CREMA VAGINAL,GYNO CLOCIM,Clotrimazol,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9819.jpg,cobeca,CLOTRIMAZOL CREM 1% 20G KIMIC
39148,ME44238/2,CLORACE 500 MG – 4 MG X 10 GRANULOS PARA SOLUCION ORAL SABOR A LIMON,CLORACE,Acetaminofen - Clorfenamina,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21579.jpg,cobeca,"CLORACE JBE125/0,5MG/5ML S/AZU120ML COFA"
39149,ME44238/3,CLORACE 500 MG – 4 MG X 20 GRANULOS PARA SOLUCION ORAL SABOR A LIMON,CLORACE,Acetaminofen - Clorfenamina,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21579.jpg,cobeca,"CLORACE JBE125/0,5MG/5ML S/AZU120ML COFA"
39152,ME34772,CLOTRIMAZOL 1 % CREMA VAGINAL,CLOTRIMAZOL,Clotrimazol,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9819.jpg,cobeca,CLOTRIMAZOL CREM 1% 20G KIMIC
39153,ME26813,CLOTRIMAZOL 1 % CREMA,CLOTRIMAZOL,Clotrimazol,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5596.jpg,cobeca,CLOTRIMAZOL 1% 20G LETI
39173,ME42426,ZARCOT 6 MG X 10 TABLETAS,ZARCOT,Deflazacort,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/91527.jpg,cobeca,DEFLAZACORT TAB 6MG X10 CLX
39177,ME42524,DESLORATADINA 2.5 MG / 5 ML JARABE,DESLORATADINA,Desloratadina,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24254.jpg,cobeca,"LIBERDUX JBE 2,5MG/5ML 60ML MEY"
39178,ME42540,DESLORATADINA 2.5 MG / 5 ML SOLUCION ORAL,DESLORATADINA,Desloratadina,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26007.jpg,cobeca,"LIBERDUX SOL ORAL 2,5MG/5ML 60ML MEY"
39179,ME43570,DESLORATADINA - MONTELUKAST 5 MG - 10 MG COMPRIMIDOS RECUBIERTOS,DESLORATADINA - MONTELUKAST,Desloratadina - Montelukast,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23206.jpg,cobeca,NEUROMIX COMP REC X30 LETI
39180,ME36359,DESLORATADINA 5 MG X 10 TABLETAS RECUBIERTAS,DESLORATADINA,Desloratadina,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9951.jpg,cobeca,DESLORATADINA TAB REC 5MG X10 KIMIC
39181,ME43091,DESLORATADINA 5 MG X 10 TABLETAS RECUBIERTAS,DESLORATADINA,Desloratadina,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29006.jpg,cobeca,DESLORATADINA TAB/REC 5MG X 10 MEYER
39183,ME36983/2,DICLOFENAC POTASICO 50 MG X 10 TABLETAS RECUBIERTAS,DICLOFENAC POTASICO,Diclofenaco,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19601.jpg,cobeca,DICLOFENAC POTA TAB REC 50MG X10 L.O
39184,ME36983/3,DICLOFENAC POTASICO 50 MG X 30 TABLETAS RECUBIERTAS,DICLOFENAC POTASICO,Diclofenaco,"LABORATORIOS L.O. OFTALMI, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26049.jpg,cobeca,DICLOFENAC POTA TAB REC 50MG X30 L.O
39185,ME30174,DICLOFENACO POTASICO 50 MG X 20 TABLETAS RECUBIERTAS,DICLOFENACO POTASICO,Diclofenaco,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/55.jpg,cobeca,DICLOFENACO POTA TAB 50MG X20 KIMIC
39186,ME28153,DICLOFENAC POTASICO 50 MG COMPRIMIDOS RECUBIERTOS,DICLOFENAC POTASICO,Diclofenaco,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8409.jpg,cobeca,DICLOFENAC POTA COMP 50MG X10 LETI
39198,HO32341,DURACAINA HIPERBARA 5 MG - 80 MG / ML X 1 AMPOLLA,DURACAINA HIPERBARA,Bupivacaina,"LABORATORIO BEHRENS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20722.jpg,cobeca,"DURACAINA HIPERBAR SOL INY 0,5%3MLX5 BHR"
39199,ME26689,ENALAPRIL MALEATO 20 MG COMPRIMIDOS RECUBIERTOS,ENALAPRIL MALEATO,Enalapril,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98889.jpg,cobeca,ENALAPRIL MALEATO COMP 20MG X30 LETI
39200,ME27590,ENALAPRIL MALEATO 20 MG X 30 TABLETAS,ENALAPRIL MALEATO,Enalapril,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7971.jpg,cobeca,ENALAPRIL TAB 20MG X30 KIMIC
39202,ME36883,ESOMEPRAZOL 40 MG X 16 CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA.,ESOMEPRAZOL,Esomeprazol Magnesico,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29950.jpg,cobeca,OMEPRAZOL CAP/MICRO G 20MG X 30 GENVEN
39203,ME43295,DESLORATADINA 5 MG COMPRIMIDOS RECUBIERTOS,DESLORATADINA,Desloratadina,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8403.jpg,cobeca,ESPARFLIN COMP REC 5MG X10 MEG
39213,ME38628,FEBRATIC 10 MG / 5 ML SUSPENSION ORAL,FEBRATIC,Diclofenaco,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26062.jpg,cobeca,FEBRATIC GTS 15MG/ML 15ML MEG
39214,MI28667,FEM DUCHA VAGINAL,FEM DUCHA VAGINAL,Acetico Acido,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10354.jpg,cobeca,FEM DUCHA VAG 250MG/100ML 135ML BIOTECH
39221,ME21233,FLODONT EN FILMORASE UNGUENTO BUCAL,FLODONT EN FILMORASE UNGUENTO BUCAL,Bencidamina,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6926.jpg,cobeca,FLODONT UNG TOPICO BUCAL 15G MEG
39223,ME28575,FLUCONAZOL 150 MG X 2 CAPSULAS,FLUCONAZOL,Fluconazol,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10287.jpg,cobeca,FLUCONAZOL CAP 150MG X2 KIMIC
39228,ME43741,GEMKAST 10 MG X 30 TABLETAS RECUBIERTAS,GEMKAST,Montelukast,"GEMA LABS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53003.jpg,cobeca,GEMKAST TAB MAST 4MG X30 GEMA
39234,ME44761,GLICILAX 1.72 G SUPOSITORIOS,GLICILAX,Glicerina,"COMERCIALIZADORA TIARES, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51145.jpg,cobeca,GLICERIN KIDS SUP 1.72G X6 TIAR
39235,ME44763,GLICILAX 0.86 G SUPOSITORIOS,GLICILAX,Glicerina,"COMERCIALIZADORA TIARES, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51144.jpg,cobeca,GLICERIN BABY SUP 0.86G X6 TIAR
39236,ME33712,GLICERINA 1.68 G SUPOSITORIOS,GLICERINA,Glicerina,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97222.jpg,cobeca,"SUP GLICERINA AD 2,88G X6 VARG"
39237,ME33713,GLICERINA 2.88 G SUPOSITORIOS,GLICERINA,Glicerina,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97222.jpg,cobeca,"SUP GLICERINA AD 2,88G X6 VARG"
39240,ME37715,GLYMAR 4 MG X 20 TABLETAS,GLYMAR,Glimepirida,LABORATORIOS SIEGFRIED S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9456.jpg,cobeca,GLYMAR TAB 4MG X20 MEY
39241,ME44628,GULAPER 100 MG / 5 ML SOLUCION ORAL SABOR CHICLE,GULAPER,S-carboximetilcisteina,MEGALABS S.A.,https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98836.jpg,cobeca,GULAPER GTS 50MG/ML 30ML MEG
39246,ME41692,HIDROCLOROTIAZIDA 12.5 MG COMPRIMIDOS,HIDROCLOROTIAZIDA,Hidroclorotiazida,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/17795.jpg,cobeca,"HIDROCLOROTIAZIDA COMP 12,5MG X30 LETI"
39250,ME26698,IBUPROFENO 400 MG COMPRIMIDOS RECUBIERTOS,IBUPROFENO,Ibuprofeno,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50176.jpg,cobeca,IBUPROFENO COMP 800MG X 10 LETI
39251,ME30069,IBUPROFENO 400 MG X 10 TABLETAS RECUBIERTAS,IBUPROFENO,Ibuprofeno,"LABORATORIOS KIMICEG, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/10908.jpg,cobeca,IBUPROFEN TAB 400MG X10 KIMIC
39253,ME39079,IBUPROFENO - TIOCOLCHICOSIDO 600 MG - 4 MG COMPRIMIDOS RECUBIERTOS,IBUPROFENO - TIOCOLCHICOSIDO,Ibuprofeno - Tiocolchicosido,"LABORATORIOS VARGAS, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29650.jpg,cobeca,IBUPROF/TIOCO COM/REC 600MG/4MG X10 VARG
39257,ME36204,IRBESARTAN 150 MG X 28 TABLETAS,IRBESARTAN,Irbesartan,"CALOX INTERNATIONAL, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28781.jpg,cobeca,IRBESARTAN TAB 150 MG X 28 CLX
39260,ME43610,IRGEM 150 MG X 30 TABLETAS,IRGEM,Irbesartan,"GEMA LABS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52651.jpg,cobeca,IRGEM TAB 300MG X10 GEMA
39265,ME33620,IVAGAN FORTE X 100 TABLETAS RECUBIERTAS,IVAGAN FORTE X,Acetaminofen - Cafeina,"BIOTECH LABORATORIOS, C.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21385.jpg,cobeca,LISIN BE SUPLEM ALIMENTICIO120ML BIOTECH
39266,ME44048,IZABAN DPP 10 MG - 5 MG COMPRIMIDOS RECUBIERTOS,IZABAN DPP,Empagliflozina - Linagliptina,"LABORATORIOS LETI, S.A.V.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23206.jpg,cobeca,NEUROMIX COMP REC X30 LETI
39271,HO30273/2,KETOPROFENO 100 MG / 2 ML X 1 AMPOLLA,KETOPROFENO,Ketoprofeno,"LABORATORIO COFASA, S.A.",https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/521.jpg,cobeca,KETOPROFENO AMP 100MG X1 COFA
