id,campo,antes,despues
39374,nombre_comercial,SUEROLITO ZINC 75 mEq/L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA,SUEROLITO ZINC 75 MEQ / L SOLUCION ELECTROLITICA USO ORAL SABOR A MANZANA
39375,nombre_comercial,SULTAMICILINA 250 mg / 5 mL POLVO PARA SUSPENSION ORAL,SULTAMICILINA 250 MG / 5 ML POLVO PARA SUSPENSION ORAL
39376,nombre_comercial,SULTAMICILINA 750 mg COMPRIMIDOS RECUBIERTOS,SULTAMICILINA 750 MG COMPRIMIDOS RECUBIERTOS
39378,nombre_comercial,TACHIPIRIN 100 mg / mL SOLUCION ORAL,TACHIPIRIN 100 MG / ML SOLUCION ORAL
39379,nombre_comercial,ACETAMINOFEN 250 mg SUPOSITORIOS,ACETAMINOFEN 250 MG SUPOSITORIOS
39380,nombre_comercial,TACHIPIRIN 500 mg X 20 TABLETAS,TACHIPIRIN 500 MG X 20 TABLETAS
39381,nombre_comercial,TACHIPIRIN FORTE 160 mg / 5 mL SUSPENSION ORAL,TACHIPIRIN FORTE 160 MG / 5 ML SUSPENSION ORAL
39382,nombre_comercial,TADALAFILO 5 mg COMPRIMIDOS RECUBIERTOS,TADALAFILO 5 MG COMPRIMIDOS RECUBIERTOS
39383,nombre_comercial,TAMOA 250 mg COMPRIMIDOS MASTICABLES,TAMOA 250 MG COMPRIMIDOS MASTICABLES
39384,nombre_comercial,TARVINA 20 mg X 10 TABLETAS RECUBIERTAS,TARVINA 20 MG X 10 TABLETAS RECUBIERTAS
39385,nombre_comercial,TARVINA 20 mg X 30 TABLETAS RECUBIERTAS,TARVINA 20 MG X 30 TABLETAS RECUBIERTAS
39386,nombre_comercial,TARVINA 40 mg X 10 TABLETAS RECUBIERTAS,TARVINA 40 MG X 10 TABLETAS RECUBIERTAS
39387,nombre_comercial,TENSOMAX 60 mg X 10 CAPSULAS DE LIBERACION PROLONGADA,TENSOMAX 60 MG X 10 CAPSULAS DE LIBERACION PROLONGADA
39388,nombre_comercial,TERAGRIPFORTE NOCHE 650mg-4mg X 6 GRANULADO PARA SOLUCION ORAL,TERAGRIPFORTE NOCHE 650 MG-4 MG X 6 GRANULADO PARA SOLUCION ORAL
39389,nombre_comercial,TERAGRIPFORTE NOCHE 650 mg - 4 mg X 4 TABLETAS RECUBIERTAS,TERAGRIPFORTE NOCHE 650 MG - 4 MG X 4 TABLETAS RECUBIERTAS
39390,nombre_comercial,TERAGRIPFORTE NOCHE 650mg-4mg X 10 GRANULADO PARA SOLUCION ORAL,TERAGRIPFORTE NOCHE 650 MG-4 MG X 10 GRANULADO PARA SOLUCION ORAL
39393,nombre_comercial,TIOCOLCHICOSIDO 4 mg / 2 mL X 12 AMPOLLAS,TIOCOLCHICOSIDO 4 MG / 2 ML X 12 AMPOLLAS
39394,nombre_comercial,TIOCOLCHICOSIDO 4 mg / 2 mL X 12 AMPOLLAS,TIOCOLCHICOSIDO 4 MG / 2 ML X 12 AMPOLLAS
39395,nombre_comercial,"TOBRAMICINA 0,3 % SOLUCION OFTALMICA",TOBRAMICINA 0.3 % SOLUCION OFTALMICA
39396,nombre_comercial,TOBRASOL 3 mg / g UNGUENTO OFTALMICO,TOBRASOL 3 MG / G UNGUENTO OFTALMICO
39397,nombre_comercial,TRIMETOPRIM/SULFAMETOXASOL 40 mg - 200 mg / 5 mL SUSPENSION,TRIMETOPRIM / SULFAMETOXASOL 40 MG - 200 MG / 5 ML SUSPENSION
39398,nombre_comercial,"VALGEM PLUS 160 mg-12,5 mg X 10 TABLETAS RECUBIERTAS",VALGEM PLUS 160 MG-12.5 MG X 10 TABLETAS RECUBIERTAS
39399,nombre_comercial,"VALGEM PLUS 160 mg-12,5 mg X 30 TABLETAS RECUBIERTAS",VALGEM PLUS 160 MG-12.5 MG X 30 TABLETAS RECUBIERTAS
39400,nombre_comercial,VALSARTAN 160 mg X 20 CAPSULAS,VALSARTAN 160 MG X 20 CAPSULAS
39401,nombre_comercial,"VALSARTAN CON HIDROCLOROTIAZIDA 160 mg - 12,5 mg COMPRIMIDOS RECUBIERTOS",VALSARTAN CON HIDROCLOROTIAZIDA 160 MG - 12.5 MG COMPRIMIDOS RECUBIERTOS
39402,nombre_comercial,VALSARTAN 160 mg CAPSULAS,VALSARTAN 160 MG CAPSULAS
39403,nombre_comercial,"VALSARTAN-HIDROCLOROTIAZIDA 160 mg-12,5 mg X 30 COMPRIMIDOS RECUBIERTOS",VALSARTAN-HIDROCLOROTIAZIDA 160 MG-12.5 MG X 30 COMPRIMIDOS RECUBIERTOS
39404,nombre_comercial,VALSARTAN 80 mg CAPSULAS,VALSARTAN 80 MG CAPSULAS
39405,nombre_comercial,VALSARTAN 80 mg COMPRIMIDOS RECUBIERTOS,VALSARTAN 80 MG COMPRIMIDOS RECUBIERTOS
39406,nombre_comercial,"VALSARTAN CON HIDROCLOROTIAZIDA 80 mg - 12,5 mg COMPRIMIDOS",VALSARTAN CON HIDROCLOROTIAZIDA 80 MG - 12.5 MG COMPRIMIDOS
39407,nombre_comercial,VERALEN P 75 mg / 3 mL X 1 AMPOLLAS,VERALEN P 75 MG / 3 ML X 1 AMPOLLA
39407,presentacion,X 1 AMPOLLAS,X 1 AMPOLLA
39408,nombre_comercial,VITAMINA C 100 mg/5 ml JARABE,VITAMINA C 100 MG / 5 ML JARABE
39409,nombre_comercial,VITADYN C 1 g COMPRIMIDOS EFERVESCENTES SABOR A GRAPEFRUIT X 10 COMPRIMIDOS,VITADYN C 1 G COMPRIMIDOS EFERVESCENTES SABOR A GRAPEFRUIT X 10 COMPRIMIDOS
39410,nombre_comercial,VITADYN C 500 mg X 30 TABLETAS MASTICABLES SABOR A FRESA,VITADYN C 500 MG X 30 TABLETAS MASTICABLES SABOR A FRESA
39411,nombre_comercial,VITAMINA B12 250 mcg X 3 CAPSULAS,VITAMINA B12 250 MCG X 3 CAPSULAS
39412,nombre_comercial,VITAMINA B12 250 mcg X 20 CAPSULAS,VITAMINA B12 250 MCG X 20 CAPSULAS
39413,nombre_comercial,VITAMINA C 50 mg / 5 mL JARABE,VITAMINA C 50 MG / 5 ML JARABE
39414,nombre_comercial,YONAL 15 mg / 5 mL SOLUCION ORAL,YONAL 15 MG / 5 ML SOLUCION ORAL
39415,nombre_comercial,YONALAT 15 mg - 3 mg / 5 mL SOLUCION ORAL,YONALAT 15 MG - 3 MG / 5 ML SOLUCION ORAL
39416,nombre_comercial,"ZUDENINA PEB 0,1% - 2,5% GEL",ZUDENINA PEB 0.1 % - 2.5 % GEL
39418,nombre_comercial,"ACRYLARM 0,2 % GEL OFTALMICO",ACRYLARM 0.2 % GEL OFTALMICO
39419,nombre_comercial,ALBENDAZOL 100 mg / 5 mL SUSPENSIÓN ORAL,ALBENDAZOL 100 MG / 5 ML SUSPENSION ORAL
39420,nombre_comercial,ALBENDAZOL 200 mg TABLETAS RECUBIERTAS MASTICABLES,ALBENDAZOL 200 MG TABLETAS RECUBIERTAS MASTICABLES
39421,nombre_comercial,"ALILUB 1,4 % SOLUCION OFTALMICA",ALILUB 1.4 % SOLUCION OFTALMICA
39422,nombre_comercial,ALERVAX 120 mg X 10 TABLETAS RECUBIERTAS,ALERVAX 120 MG X 10 TABLETAS RECUBIERTAS
39423,nombre_comercial,AMOXIDUO 750 mg / 5 mL POLVO PARA SUSPENSION ORAL,AMOXIDUO 750 MG / 5 ML POLVO PARA SUSPENSION ORAL
39424,nombre_comercial,ANALPERNAX 250 mg X 10 CAPSULAS,ANALPERNAX 250 MG X 10 CAPSULAS
39425,nombre_comercial,ANAPIR 400 mg X 10 CAPSULAS BLANDAS,ANAPIR 400 MG X 10 CAPSULAS BLANDAS
39427,nombre_comercial,ARIPIPRAZOL 15mg X 30 TABLETAS,ARIPIPRAZOL 15 MG X 30 TABLETAS
39429,nombre_comercial,APRIX 125 mg X 10 CAPSULAS BLANDAS,APRIX 125 MG X 10 CAPSULAS BLANDAS
39430,nombre_comercial,"CO-APROVEL 150 mg - 12,5 mg X 28 COMPRIMIDOS RECUBIERTOS",CO-APROVEL 150 MG - 12.5 MG X 28 COMPRIMIDOS RECUBIERTOS
39431,nombre_comercial,ULTRAFEN FORTE 650 mg X 10 CAPSULAS BLANDAS,ULTRAFEN FORTE 650 MG X 10 CAPSULAS BLANDAS
39432,nombre_comercial,ASPIANDEX 81 mg X 30 TABLETAS CON RECUBRIMIENTO ENTERICO,ASPIANDEX 81 MG X 30 TABLETAS CON RECUBRIMIENTO ENTERICO
39433,nombre_comercial,ATAMEL 120 mg / 5 mL JARABE,ATAMEL 120 MG / 5 ML JARABE
39434,nombre_comercial,ATAPEC 25 mg X 30 COMPRIMIDOS RECUBIERTOS,ATAPEC 25 MG X 30 COMPRIMIDOS RECUBIERTOS
39435,nombre_comercial,ATOVAROL 20 mg X 30 CAPSULAS BLANDAS,ATOVAROL 20 MG X 30 CAPSULAS BLANDAS
39436,nombre_comercial,"AVOST 0,004% SOLUCION OFTALMICA",AVOST 0.004 % SOLUCION OFTALMICA
39437,nombre_comercial,AZITROMICINA 500 mg X 3 TABLETA RECUBIERTA,AZITROMICINA 500 MG X 3 TABLETA RECUBIERTA
39438,nombre_comercial,"BEDEX 0,15 % SOLUCION TOPICA BUCAL",BEDEX 0.15 % SOLUCION TOPICA BUCAL
39439,nombre_comercial,"CLOBETASOL PROPIONATO 0,05% UNGUENTO",CLOBETASOL PROPIONATO 0.05 % UNGUENTO
39440,nombre_comercial,PREDNIDET 500 mg X 1 AMPOLLAS,PREDNIDET 500 MG X 1 AMPOLLA
39440,presentacion,X 1 AMPOLLAS,X 1 AMPOLLA
39441,nombre_comercial,"OTALEX 0,2 % - 1 % SUSPENSION OTICA",OTALEX 0.2 % - 1 % SUSPENSION OTICA
39442,nombre_comercial,BIRGIT PLUS 50 mg - 850 mg X 30 COMPRIMIDOS RECUBIERTOS,BIRGIT PLUS 50 MG - 850 MG X 30 COMPRIMIDOS RECUBIERTOS
39443,nombre_comercial,"BIOTALOL HCT 10 mg - 6,25 mg COMPRIMIDOS RECUBIERTOS ",BIOTALOL HCT 10 MG - 6.25 MG COMPRIMIDOS RECUBIERTOS
39444,nombre_comercial,BLOKXA 20 mg X 28 TABLETAS RECUBIERTAS,BLOKXA 20 MG X 28 TABLETAS RECUBIERTAS
39445,nombre_comercial,BONAC 4% GEL USO TOPICO,BONAC 4 % GEL USO TOPICO
39446,nombre_comercial,"BRIMOPRESS 0,2 % SOLUCION OFTALMICA",BRIMOPRESS 0.2 % SOLUCION OFTALMICA
39447,nombre_comercial,"BRIXIA 0,0 5% SOLUCION OFTALMICA",BRIXIA 0.0 5 % SOLUCION OFTALMICA
39448,nombre_comercial,BUDESONIDA 50 mcg / DOSIS SUSPENSION PARA INHALACION ORAL,BUDESONIDA 50 MCG / DOSIS SUSPENSION PARA INHALACION ORAL
39449,nombre_comercial,HIOSCINA N-BUTILBROMURO 10 mg X 10 TABLETAS RECUBIERTAS,HIOSCINA N-BUTILBROMURO 10 MG X 10 TABLETAS RECUBIERTAS
39450,nombre_comercial,"NAFAZOLINA CLORHIDRATO 0,012 % SOLUCION OFTALMICA",NAFAZOLINA CLORHIDRATO 0.012 % SOLUCION OFTALMICA
39451,nombre_comercial,GYNOTRAN 15%-4% CREMA VAGINAL,GYNOTRAN 15 %-4 % CREMA VAGINAL
39452,nombre_comercial,CEFOTAS 250 mg / 5 mL POLVO PARA SUSPENSION ORAL,CEFOTAS 250 MG / 5 ML POLVO PARA SUSPENSION ORAL
39453,nombre_comercial,CIBROLIP 100 mg X 30 CAPSULAS,CIBROLIP 100 MG X 30 CAPSULAS
39454,nombre_comercial,CILOSTAL 100 mg X 30 TABLETAS,CILOSTAL 100 MG X 30 TABLETAS
39455,nombre_comercial,CITICOLINA 500 mg X 30 COMPRIMIDOS RECUBIERTOS,CITICOLINA 500 MG X 30 COMPRIMIDOS RECUBIERTOS
39456,nombre_comercial,"NASIN 0,05 % SOLUCION NASAL",NASIN 0.05 % SOLUCION NASAL
39457,nombre_comercial,Dolmobrox 15 mg / 5ml Solución Oral ,DOLMOBROX 15 MG / 5 ML SOLUCION ORAL
39458,nombre_comercial,CLINDAMICINA 1% GEL TOPICO,CLINDAMICINA 1 % GEL TOPICO
39459,nombre_comercial,"CLOBETASOL PROPIONATO 0,05 % CREMA",CLOBETASOL PROPIONATO 0.05 % CREMA
39460,nombre_comercial,"CLORDITAN 12,5 mg X 30 Tabletas",CLORDITAN 12.5 MG X 30 TABLETAS
39460,presentacion,X 30 Tabletas,X 30 TABLETAS
39461,nombre_comercial,"SOLUCION PARA DIALISIS PERITONEAL CON DEXTROSA AL 1,5 % BAJA EN MAGNESIO",SOLUCION PARA DIALISIS PERITONEAL CON DEXTROSA AL 1.5 % BAJA EN MAGNESIO
39463,nombre_comercial,COMENTER 30 mg X 30 COMPRIMIDOS RECUBIERTOS,COMENTER 30 MG X 30 COMPRIMIDOS RECUBIERTOS
39464,nombre_comercial,CORASPIRINA 81 mg X 100 TABLETAS CON CUBIERTA ENTERICA,CORASPIRINA 81 MG X 100 TABLETAS CON CUBIERTA ENTERICA
39465,nombre_comercial,"CROMUS 0,1 % UNGUENTO",CROMUS 0.1 % UNGUENTO
39466,nombre_comercial,ISOTRETINOINA 10 mg X 30 CAPSULAS BLANDAS,ISOTRETINOINA 10 MG X 30 CAPSULAS BLANDAS
39467,nombre_comercial,CYNT 20 mg X 20 COMPRIMIDOS RECUBIERTOS,CYNT 20 MG X 20 COMPRIMIDOS RECUBIERTOS
39468,nombre_comercial,CYNT 40 mg COMPRIMIDOS RECIBIERTOS X 10 COMPRIMIDOS,CYNT 40 MG COMPRIMIDOS RECIBIERTOS X 10 COMPRIMIDOS
39469,nombre_comercial,DUNIXI 10 mg X 30 COMPRIMIDOS RECUBIERTOS,DUNIXI 10 MG X 30 COMPRIMIDOS RECUBIERTOS
39470,nombre_comercial,DAVINTEX 60 mg X 10 COMPRIMIDOS RECUBIERTOS,DAVINTEX 60 MG X 10 COMPRIMIDOS RECUBIERTOS
39471,nombre_comercial,MEDIGRIP DIA 500mg - 2mg - 3mg X 10 COMPRIMIDOS,MEDIGRIP DIA 500 MG - 2 MG - 3 MG X 10 COMPRIMIDOS
39472,nombre_comercial,DICLOFENAC SODICO 1% GEL,DICLOFENAC SODICO 1 % GEL
39474,nombre_comercial,"AUTEX 0,1 % CREMA",AUTEX 0.1 % CREMA
39475,nombre_comercial,DEXAMETASONA 21-FOLATO 4 mg/mL X 10 AMPOLLAS,DEXAMETASONA 21-FOLATO 4 MG / ML X 10 AMPOLLAS
39476,nombre_comercial,DESLER M 5 mg - 10 mg X 30 TABLETAS RECUBIERTAS,DESLER M 5 MG - 10 MG X 30 TABLETAS RECUBIERTAS
39477,nombre_comercial,DESLER M 5 mg - 10 mg X 10 TABLETAS RECUBIERTAS,DESLER M 5 MG - 10 MG X 10 TABLETAS RECUBIERTAS
39478,nombre_comercial,"MARVELON 28 0,15 mg - 0,03 mg X 21 COMPRIMIDOS",MARVELON 28 0.15 MG - 0.03 MG X 21 COMPRIMIDOS
39479,nombre_comercial,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 mg - 500 mg TABLETAS RECUBIERTAS,SITAGLIPTINA - METFORMINA CLORHIDRATO 50 MG - 500 MG TABLETAS RECUBIERTAS
39480,nombre_comercial,DEXABIOL 4mg / mL X 1 AMPOLLAS,DEXABIOL 4 MG / ML X 1 AMPOLLA
39480,presentacion,X 1 AMPOLLAS,X 1 AMPOLLA
39481,nombre_comercial,ALBENDAZOL 200 mg / 5 mL SUSPENSION ORAL,ALBENDAZOL 200 MG / 5 ML SUSPENSION ORAL
39482,nombre_comercial,"DICLOFENAC DIETILAMINA 1,16% EMULGEL",DICLOFENAC DIETILAMINA 1.16 % EMULGEL
39483,nombre_comercial,DIFENAC 100 mg X 10 COMPRIMIDOS RECUBIERTOS,DIFENAC 100 MG X 10 COMPRIMIDOS RECUBIERTOS
39484,nombre_comercial,IBUVIN 600 mg X 20 CAPSULAS BLANDAS,IBUVIN 600 MG X 20 CAPSULAS BLANDAS
39485,nombre_comercial,"CLOTRIMAZOL - NEOMICINA - DEXAMETASONA 1% - 0,5% - 0.04% X 1 CREMA",CLOTRIMAZOL - NEOMICINA - DEXAMETASONA 1 % - 0.5 % - 0.04 % X 1 CREMA
39486,nombre_comercial,LEVODROPROPIZINA 6 mg/ml SOLUCIÓN ORAL,LEVODROPROPIZINA 6 MG / ML SOLUCION ORAL
39487,nombre_comercial,DEOXICAL 500 mg X 30 CAPSULAS,DEOXICAL 500 MG X 30 CAPSULAS
39488,nombre_comercial,ALIVETOS 3 mg - 15 mg / 5 mL SOLUCIÓN ORAL,ALIVETOS 3 MG - 15 MG / 5 ML SOLUCION ORAL
39489,nombre_comercial,DOLAK 30 mg X 4 COMPRIMIDOS SUBLINGUALES,DOLAK 30 MG X 4 COMPRIMIDOS SUBLINGUALES
39490,nombre_comercial,DOLAK 30 mg X 1 COMPRIMIDOS SUBLINGUALES,DOLAK 30 MG X 1 COMPRIMIDO SUBLINGUAL
39490,presentacion,X 1 COMPRIMIDOS SUBLINGUALES,X 1 COMPRIMIDO SUBLINGUAL
39491,nombre_comercial,DOLAK 30 mg X 2 COMPRIMIDOS SUBLINGUALES,DOLAK 30 MG X 2 COMPRIMIDOS SUBLINGUALES
39493,nombre_comercial,DOPRIL 3 mg / mL SOLUCIÓN ORAL,DOPRIL 3 MG / ML SOLUCION ORAL
39494,nombre_comercial,DROPIL 100 mg X 40 COMPRIMIDOS RECUBIERTOS,DROPIL 100 MG X 40 COMPRIMIDOS RECUBIERTOS
39495,nombre_comercial,DROPIL 200 mg X 40 COMPRIMIDOS RECUBIERTOS,DROPIL 200 MG X 40 COMPRIMIDOS RECUBIERTOS
39496,nombre_comercial,CARBONATO DE CALCIO 750 mg X 20 TABLETAS MASTICABLES SABOR MENTA,CARBONATO DE CALCIO 750 MG X 20 TABLETAS MASTICABLES SABOR MENTA
39497,nombre_comercial,CLOTRIMAZOL 200 mg X 3 OVULOS VAGINALES,CLOTRIMAZOL 200 MG X 3 OVULOS VAGINALES
39498,nombre_comercial,ELMETACIN-IND 1% SOLUCIÓN TOPICA,ELMETACIN-IND 1 % SOLUCION TOPICA
39499,nombre_comercial,"ELOK 0,1% CREMA",ELOK 0.1 % CREMA
39500,nombre_comercial,INSPRA 50 mg X 30 TABLETAS RECUBIERTAS,INSPRA 50 MG X 30 TABLETAS RECUBIERTAS
39501,nombre_comercial,ESOFLUX 20 mg X 30 TABLETAS CON RECUBRIMIENTO ENTERICO,ESOFLUX 20 MG X 30 TABLETAS CON RECUBRIMIENTO ENTERICO
39502,nombre_comercial,EVIGAX 125 mg X 10 CAPSULAS BLANDAS,EVIGAX 125 MG X 10 CAPSULAS BLANDAS
39503,nombre_comercial,EVIGAX 125 mg X 20 CAPSULAS BLANDAS,EVIGAX 125 MG X 20 CAPSULAS BLANDAS
39504,nombre_comercial,"SIEGEXANIA 0,05% EMULSION	",SIEGEXANIA 0.05 % EMULSION
39505,nombre_comercial,EZENTIUS 20 mg X 20 COMPRIMIDOS RECUBIERTOS,EZENTIUS 20 MG X 20 COMPRIMIDOS RECUBIERTOS
39507,nombre_comercial,DOLOGINEX 125 mg - 10 mg X 10 COMPRIMIDOS RECUBIERTOS,DOLOGINEX 125 MG - 10 MG X 10 COMPRIMIDOS RECUBIERTOS
39508,nombre_comercial,FLATVIN 125 mg X 10 CAPSULAS BLANDAS,FLATVIN 125 MG X 10 CAPSULAS BLANDAS
39509,nombre_comercial,FLEVOMAX - D 600 mg X 15 COMPRIMIDOS RECUBIERTOS,FLEVOMAX - D 600 MG X 15 COMPRIMIDOS RECUBIERTOS
39510,nombre_comercial,FLUCONAZOL 200 mg / 100 mL SOLUCION PARA INFUSION,FLUCONAZOL 200 MG / 100 ML SOLUCION PARA INFUSION
39511,nombre_comercial,"SYMBICORT TURBUHALER 160 mcg - 4,5 mcg / DOSIS X 60 POLVO INHALACION ORAL",SYMBICORT TURBUHALER 160 MCG - 4.5 MCG / DOSIS X 60 POLVO INHALACION ORAL
39512,nombre_comercial,GABICTAL 400 mg X 15 COMPRIMIDOS RECUBIERTOS,GABICTAL 400 MG X 15 COMPRIMIDOS RECUBIERTOS
39513,nombre_comercial,GABICTAL 300 mg X 30 COMPRIMIDOS RECUBIERTOS,GABICTAL 300 MG X 30 COMPRIMIDOS RECUBIERTOS
39514,nombre_comercial,GESTAGENO 100 mg CAPSULAS DE GELATINA BLANDA X 10 CAPSULAS,GESTAGENO 100 MG CAPSULAS DE GELATINA BLANDA X 10 CAPSULAS
39515,nombre_comercial,GESTAGENO 200 mg CAPSULAS DE GELATINA BLANDA X 10 CAPSULAS,GESTAGENO 200 MG CAPSULAS DE GELATINA BLANDA X 10 CAPSULAS
39516,nombre_comercial,"GLAUCOTENSIL T  2 % - 0,5 % SOLUCION OFTALMICA",GLAUCOTENSIL T 2 % - 0.5 % SOLUCION OFTALMICA
39517,nombre_comercial,GLICLAZIDA 80 mg X 20 TABLETAS,GLICLAZIDA 80 MG X 20 TABLETAS
39518,nombre_comercial,Glidex 500 mg X 30 Tabletas Recubiertas,GLIDEX 500 MG X 30 TABLETAS RECUBIERTAS
39518,presentacion,X 30 Tabletas Recubiertas,X 30 TABLETAS RECUBIERTAS
39519,nombre_comercial,Glidex 850 mg X 30 Tabletas Recubiertas,GLIDEX 850 MG X 30 TABLETAS RECUBIERTAS
39519,presentacion,X 30 Tabletas Recubiertas,X 30 TABLETAS RECUBIERTAS
39520,nombre_comercial,PEDIALYTE ZINC 60 mEq SOLUCION ELECTROLITICA DE USO ORAL SABOR A UVA X 60 SOLUCION ORAL,PEDIALYTE ZINC 60 MEQ SOLUCION ELECTROLITICA DE USO ORAL SABOR A UVA X 60 SOLUCION ORAL
39523,nombre_comercial,HIDROCORTISONA 100 mg X 10 AMPOLLAS,HIDROCORTISONA 100 MG X 10 AMPOLLAS
39524,nombre_comercial,Biocortin 500mg X 1 AMPOLLAS,BIOCORTIN 500 MG X 1 AMPOLLA
39524,presentacion,X 1 AMPOLLAS,X 1 AMPOLLA
39525,nombre_comercial,IBUFEN 800 mg X 6 COMPRIMIDOS RECUBIERTOS,IBUFEN 800 MG X 6 COMPRIMIDOS RECUBIERTOS
39526,nombre_comercial,IMOL 20 mg X 30 COMPRIMIDOS RECUBIERTOS,IMOL 20 MG X 30 COMPRIMIDOS RECUBIERTOS
39527,nombre_comercial,"ITISONA 0,1 % CREMA",ITISONA 0.1 % CREMA
39528,nombre_comercial,IVABRADINA 5 mg X 30 TABLETAS RECUBIERTAS,IVABRADINA 5 MG X 30 TABLETAS RECUBIERTAS
39529,nombre_comercial,JARIT 100 mg X 30 CAPSULAS BLANDAS,JARIT 100 MG X 30 CAPSULAS BLANDAS
39530,nombre_comercial,KEPPRA 100 mg/mL SOLUCION ORAL,KEPPRA 100 MG / ML SOLUCION ORAL
39531,nombre_comercial,KETOCONAZOL 2% CREMA,KETOCONAZOL 2 % CREMA
39532,nombre_comercial,"BIOKETOF 2,5% GEL PARA USO T",BIOKETOF 2.5 % GEL PARA USO T
39534,nombre_comercial,KATIVIL 1 g / 10 mL X 60 SOLUCION ORAL,KATIVIL 1 G / 10 ML X 60 SOLUCION ORAL
39535,nombre_comercial,LAMICTAL 100 mg X 30 TABLETAS DISPERSABLES-MASTICABLES,LAMICTAL 100 MG X 30 TABLETAS DISPERSABLES-MASTICABLES
39536,nombre_comercial,LAMICTAL 50 mg X 30 TABLETAS DISPERSABLES - MASTICABLES,LAMICTAL 50 MG X 30 TABLETAS DISPERSABLES - MASTICABLES
39537,nombre_comercial,LESTECOL 40 mg X 30 TABLETAS RECUBIERTAS,LESTECOL 40 MG X 30 TABLETAS RECUBIERTAS
39538,nombre_comercial,LEVOFERIN 30 mg / 5 mL SOLUCION,LEVOFERIN 30 MG / 5 ML SOLUCION
39539,nombre_comercial,"MANTIXA 2,5 mg X 30 COMPRIMIDOS RECUBIERTOS",MANTIXA 2.5 MG X 30 COMPRIMIDOS RECUBIERTOS
39540,nombre_comercial,MAXIFURFORTE 100 mg X 30 CAPSULAS,MAXIFURFORTE 100 MG X 30 CAPSULAS
39541,nombre_comercial,DEPO - PROVERA 150 mg / mL X 1 AMPOLLAS,DEPO - PROVERA 150 MG / ML X 1 AMPOLLA
39541,presentacion,X 1 AMPOLLAS,X 1 AMPOLLA
39542,nombre_comercial,MINOXIDIL FORTE 5% SOLUCION TOPICA,MINOXIDIL FORTE 5 % SOLUCION TOPICA
39543,nombre_comercial,MITAR 50 mcg / DOSIS SOLUCION PARA INHALACION NASAL,MITAR 50 MCG / DOSIS SOLUCION PARA INHALACION NASAL
39544,nombre_comercial,"MOMEQ 0,1 % CREMA",MOMEQ 0.1 % CREMA
39545,nombre_comercial,DESLORATADINA - MONTELUKAST 5 mg - 10 mg X 30 TABLETAS RECUBIERTAS,DESLORATADINA - MONTELUKAST 5 MG - 10 MG X 30 TABLETAS RECUBIERTAS
39547,nombre_comercial,ACECOL 600 mg X 100 POLVO PARA SOLUCIÓN ORAL,ACECOL 600 MG X 100 POLVO PARA SOLUCION ORAL
39547,presentacion,X 100 POLVO PARA SOLUCIÓN ORAL,X 100 POLVO PARA SOLUCION ORAL
39548,nombre_comercial,ACECOL 600 mg X 10 POLVO PARA SOLUCIÓN ORAL,ACECOL 600 MG X 10 POLVO PARA SOLUCION ORAL
39548,presentacion,X 10 POLVO PARA SOLUCIÓN ORAL,X 10 POLVO PARA SOLUCION ORAL
39549,nombre_comercial,"FANASAL 0,05 % SOLUCION NASAL",FANASAL 0.05 % SOLUCION NASAL
39550,nombre_comercial,NEMAX 16% - 6% SOLUCION RECTAL,NEMAX 16 % - 6 % SOLUCION RECTAL
39551,nombre_comercial,FOSFATO DE SODIO MONOBÁSICO 16% - FOSFATO DE SODIO DIBÁSICO 6%,FOSFATO DE SODIO MONOBASICO 16 % - FOSFATO DE SODIO DIBASICO 6 %
39552,nombre_comercial,NEUROALFA X 1 AMPOLLAS,NEUROALFA X 1 AMPOLLA
39552,presentacion,X 1 AMPOLLAS,X 1 AMPOLLA
39554,nombre_comercial,NIFEDIPINA 30 mg X 30 CAPSULAS DE LIBERACION PROLONGADA,NIFEDIPINA 30 MG X 30 CAPSULAS DE LIBERACION PROLONGADA
39555,nombre_comercial,OMEPRAZOL 40 mg X 10 AMPOLLAS,OMEPRAZOL 40 MG X 10 AMPOLLAS
39556,nombre_comercial,OPRABLU 20 mg X 30 CAPSULAS,OPRABLU 20 MG X 30 CAPSULAS
39557,nombre_comercial,OLXAC 40 mg X 1 AMPOLLAS,OLXAC 40 MG X 1 AMPOLLA
39557,presentacion,X 1 AMPOLLAS,X 1 AMPOLLA
39558,nombre_comercial,PARACETAMOL 120 mg / 5 mL SOLUCIÓN ORAL,PARACETAMOL 120 MG / 5 ML SOLUCION ORAL
39559,nombre_comercial,"BIOTADIN 0,2% SOLUCIÓN OFTALMICA",BIOTADIN 0.2 % SOLUCION OFTALMICA
39560,nombre_comercial,"OPAT 0,1 % SOLUCION OFTALMICA",OPAT 0.1 % SOLUCION OFTALMICA
39561,nombre_comercial,PATFLUX 40 mg X 1 TABLETAS CON RECUBRIMIENTO ENTERICO,PATFLUX 40 MG X 1 TABLETA CON RECUBRIMIENTO ENTERICO
39561,presentacion,X 1 TABLETAS CON RECUBRIMIENTO ENTERICO,X 1 TABLETA CON RECUBRIMIENTO ENTERICO
39562,nombre_comercial,PENTOXIFILINA 400 mg X 30 TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA,PENTOXIFILINA 400 MG X 30 TABLETAS RECUBIERTAS DE LIBERACION PROLONGADA
